Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	6
Problem-ID	32
no_item_types	100
no_items	1743
CONTAINER_DATA (l,w,h)	459	105	93
ITEMS_DATA:
Type	x	y	z	no_items
1	119	79	79	28
2	113	83	76	11
3	100	90	79	11
4	119	81	65	10
5	92	89	73	12
6	115	85	60	20
7	109	73	73	15
8	114	78	60	30
9	104	80	63	24
10	106	80	59	20
11	97	77	66	15
12	99	71	64	16
13	82	75	72	19
14	90	74	66	20
15	98	80	56	21
16	95	80	57	11
17	88	72	68	21
18	79	76	71	21
19	82	77	67	16
20	90	78	55	19
21	81	69	69	12
22	108	60	59	10
23	99	80	48	16
24	91	81	48	14
25	109	76	42	20
26	111	76	41	17
27	90	69	55	24
28	84	78	51	10
29	88	88	43	19
30	104	72	44	8
31	90	60	60	13
32	76	65	62	18
33	105	67	43	17
34	97	76	40	21
35	74	63	61	14
36	93	71	43	15
37	83	79	43	13
38	120	60	39	18
39	81	69	50	27
40	113	89	27	15
41	84	59	54	22
42	75	62	57	21
43	98	59	44	19
44	91	77	36	11
45	71	64	54	22
46	96	91	28	15
47	82	69	42	19
48	75	66	47	11
49	99	63	36	18
50	112	87	23	21
51	73	58	52	16
52	100	61	36	13
53	68	62	52	13
54	112	54	36	17
55	98	57	38	17
56	85	58	41	27
57	67	63	47	14
58	116	41	40	19
59	62	57	51	16
60	76	55	43	13
61	72	65	37	15
62	79	53	41	17
63	104	55	30	21
64	86	56	34	18
65	91	69	26	19
66	100	44	37	19
67	65	57	42	13
68	66	56	41	21
69	79	52	36	17
70	95	44	35	12
71	118	56	22	18
72	73	49	40	16
73	97	49	30	14
74	73	71	27	12
75	109	53	24	24
76	76	50	35	23
77	74	53	33	20
78	72	49	35	18
79	89	56	24	16
80	71	43	39	22
81	63	52	35	22
82	67	46	36	19
83	71	60	25	15
84	68	48	31	17
85	109	42	22	23
86	61	41	40	18
87	73	42	32	13
88	95	35	28	17
89	91	33	28	19
90	64	36	36	17
91	82	46	21	14
92	58	43	31	17
93	60	45	26	27
94	43	40	39	20
95	98	33	20	14
96	69	31	28	24
97	78	30	22	12
98	63	37	21	18
99	52	36	25	15
100	54	33	20	22
