Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	2
Problem-ID	6
no_item_types	30
no_items	1294
CONTAINER_DATA (l,w,h)	587	233	220
ITEMS_DATA:
Type	x	y	z	no_items
1	115	81	61	43
2	81	78	66	40
3	101	66	61	55
4	105	81	46	41
5	107	57	57	49
6	97	73	49	48
7	78	72	58	48
8	90	84	41	45
9	100	94	28	49
10	75	72	47	46
11	85	73	40	41
12	73	62	54	36
13	90	63	41	48
14	96	72	31	43
15	76	52	46	28
16	69	60	43	39
17	72	64	37	39
18	89	70	25	32
19	99	68	23	48
20	66	64	36	38
21	62	55	44	42
22	68	52	40	40
23	90	41	34	45
24	66	59	31	43
25	111	49	21	48
26	72	51	23	50
27	78	37	27	42
28	64	32	28	36
29	42	31	31	55
30	80	25	20	37
