Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	4
Problem-ID	31
no_item_types	100
no_items	1287
CONTAINER_DATA (l,w,h)	485	131	118
ITEMS_DATA:
Type	x	y	z	no_items
1	120	99	73	12
2	104	99	74	8
3	102	96	59	18
4	100	80	72	12
5	85	84	72	20
6	103	76	64	17
7	118	79	51	14
8	90	85	59	17
9	95	76	60	12
10	94	88	50	11
11	95	70	62	11
12	92	81	55	11
13	90	70	63	12
14	83	80	57	7
15	103	63	58	10
16	115	74	44	17
17	111	70	48	13
18	106	61	56	14
19	113	92	33	14
20	109	58	54	16
21	81	76	55	15
22	80	76	54	11
23	86	84	45	6
24	98	72	46	9
25	99	98	33	15
26	95	60	55	16
27	94	85	39	11
28	102	78	39	14
29	94	61	54	11
30	87	77	43	14
31	80	66	52	13
32	119	59	39	9
33	72	67	56	8
34	116	49	47	14
35	86	76	38	13
36	75	58	57	12
37	108	76	30	9
38	79	68	44	16
39	78	73	40	15
40	71	61	52	12
41	85	84	30	11
42	97	81	27	10
43	84	70	35	13
44	79	74	35	10
45	75	75	36	15
46	69	63	46	11
47	100	56	35	11
48	95	66	31	20
49	92	64	33	21
50	64	58	52	13
51	109	63	28	12
52	113	46	36	15
53	88	54	39	12
54	84	78	28	12
55	109	73	23	11
56	94	54	36	12
57	91	50	40	12
58	75	57	41	12
59	80	52	42	13
60	74	64	35	21
61	65	51	50	14
62	71	48	47	15
63	76	57	36	12
64	69	50	45	7
65	94	55	30	10
66	64	55	43	17
67	107	67	21	10
68	70	57	37	15
69	111	49	26	19
70	72	53	37	10
71	70	54	37	11
72	68	66	31	16
73	66	50	42	11
74	54	52	49	10
75	90	43	33	14
76	60	51	41	15
77	81	45	34	8
78	83	40	36	10
79	110	43	25	11
80	75	45	35	15
81	92	44	29	13
82	99	37	30	15
83	91	54	22	12
84	120	34	26	11
85	89	43	27	12
86	61	47	34	8
87	53	45	36	16
88	86	32	31	16
89	101	30	26	15
90	55	46	31	9
91	53	40	36	16
92	81	33	28	16
93	57	37	30	9
94	71	32	25	11
95	42	42	32	13
96	57	33	29	13
97	52	37	28	12
98	48	36	31	13
99	34	32	31	15
100	49	25	21	16
