Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	3
Problem-ID	64
no_item_types	20
no_items	1478
CONTAINER_DATA (l,w,h)	485	131	118
ITEMS_DATA:
Type	x	y	z	no_items
1	98	96	56	67
2	98	88	47	76
3	103	69	49	73
4	113	92	33	76
5	78	72	57	75
6	119	59	39	87
7	116	49	47	78
8	83	78	37	72
9	79	68	44	58
10	92	64	33	74
11	97	53	32	64
12	54	52	49	86
13	75	45	35	69
14	99	37	30	74
15	83	44	23	65
16	68	34	33	78
17	59	35	34	72
18	57	33	29	75
19	52	37	28	86
20	41	33	31	73
