Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	8
Problem-ID	48
no_item_types	115
no_items	1467
CONTAINER_DATA (l,w,h)	587	233	1
ITEMS_DATA:
Type	x	y	z	no_items
1	58	46	1	14
2	56	45	1	19
3	54	42	1	8
4	53	35	1	12
5	44	42	1	8
6	52	34	1	16
7	46	38	1	9
8	47	36	1	15
9	42	40	1	12
10	46	36	1	8
11	47	34	1	13
12	56	28	1	12
13	57	26	1	11
14	43	34	1	16
15	54	26	1	13
16	56	25	1	15
17	55	24	1	11
18	45	29	1	17
19	43	30	1	14
20	39	33	1	13
21	37	34	1	9
22	39	32	1	12
23	48	26	1	19
24	40	31	1	12
25	47	26	1	13
26	40	30	1	12
27	48	25	1	10
28	50	24	1	14
29	35	34	1	14
30	51	23	1	18
31	40	29	1	18
32	49	22	1	11
33	46	23	1	4
34	33	32	1	16
35	39	27	1	13
36	35	30	1	10
37	37	28	1	8
38	34	30	1	17
39	39	26	1	18
40	46	22	1	16
41	32	31	1	8
42	55	18	1	13
43	38	25	1	7
44	45	21	1	17
45	36	26	1	12
46	36	25	1	9
47	33	27	1	3
48	55	16	1	16
49	48	18	1	13
50	36	24	1	12
51	34	25	1	13
52	36	23	1	15
53	33	25	1	15
54	37	22	1	12
55	29	28	1	12
56	45	18	1	14
57	31	26	1	12
58	38	21	1	11
59	44	18	1	16
60	36	22	1	11
61	29	27	1	12
62	46	17	1	9
63	38	20	1	13
64	47	16	1	15
65	34	22	1	9
66	43	17	1	20
67	27	27	1	20
68	37	19	1	10
69	30	23	1	18
70	38	18	1	17
71	52	13	1	8
72	39	17	1	12
73	36	18	1	9
74	37	17	1	15
75	33	19	1	9
76	50	12	1	10
77	27	22	1	10
78	39	15	1	10
79	31	18	1	8
80	24	23	1	15
81	32	17	1	12
82	29	18	1	9
83	47	11	1	13
84	25	20	1	8
85	25	19	1	11
86	39	12	1	13
87	36	13	1	10
88	29	16	1	13
89	27	17	1	13
90	24	19	1	11
91	30	15	1	5
92	45	10	1	8
93	28	16	1	18
94	37	12	1	11
95	26	17	1	19
96	44	10	1	16
97	36	12	1	16
98	24	17	1	12
99	23	17	1	13
100	26	15	1	18
101	29	13	1	18
102	28	13	1	13
103	26	13	1	13
104	22	15	1	19
105	24	13	1	16
106	22	14	1	12
107	18	17	1	16
108	19	15	1	17
109	17	16	1	17
110	26	10	1	11
111	16	16	1	11
112	15	15	1	12
113	16	14	1	9
114	17	13	1	11
115	16	13	1	13
