Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	6
Problem-ID	2
no_item_types	30
no_items	1825
CONTAINER_DATA (l,w,h)	459	105	93
ITEMS_DATA:
Type	x	y	z	no_items
1	92	89	73	73
2	104	80	63	55
3	106	80	59	63
4	97	77	66	66
5	99	71	64	61
6	95	80	57	75
7	90	78	55	62
8	81	69	69	52
9	88	88	43	64
10	97	76	40	71
11	74	63	61	55
12	75	66	47	70
13	112	87	23	59
14	100	61	36	51
15	67	63	47	59
16	116	41	40	53
17	104	55	30	49
18	100	44	37	71
19	65	57	42	62
20	109	53	24	49
21	72	49	35	56
22	71	43	39	56
23	71	60	25	64
24	68	48	31	66
25	82	46	21	75
26	60	45	26	50
27	43	40	39	58
28	78	30	22	65
29	63	37	21	60
30	52	36	25	55
