Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	11
Problem-ID	139
no_item_types	85
no_items	1967
CONTAINER_DATA (l,w,h)	404	50	1
ITEMS_DATA:
Type	x	y	z	no_items
1	59	44	1	25
2	49	46	1	31
3	50	44	1	18
4	56	37	1	22
5	52	39	1	23
6	48	40	1	22
7	55	34	1	25
8	60	31	1	17
9	46	40	1	29
10	47	38	1	22
11	59	29	1	26
12	46	36	1	20
13	45	36	1	25
14	52	31	1	21
15	46	35	1	23
16	47	33	1	27
17	45	34	1	18
18	45	33	1	17
19	39	38	1	26
20	49	30	1	28
21	47	30	1	26
22	45	31	1	24
23	41	33	1	25
24	38	35	1	14
25	45	29	1	29
26	50	26	1	22
27	40	32	1	23
28	44	29	1	22
29	37	34	1	30
30	55	22	1	21
31	37	32	1	26
32	39	29	1	20
33	40	27	1	18
34	49	22	1	16
35	39	27	1	26
36	41	25	1	19
37	50	20	1	19
38	55	18	1	22
39	36	27	1	29
40	33	29	1	24
41	35	27	1	20
42	36	26	1	23
43	48	19	1	23
44	47	19	1	30
45	33	27	1	27
46	36	24	1	30
47	33	24	1	28
48	28	28	1	22
49	36	21	1	25
50	34	22	1	20
51	31	24	1	24
52	33	22	1	19
53	41	17	1	29
54	46	15	1	23
55	36	19	1	20
56	34	20	1	22
57	28	24	1	17
58	42	16	1	12
59	50	13	1	25
60	28	23	1	29
61	33	19	1	23
62	41	15	1	24
63	29	21	1	24
64	38	16	1	27
65	33	18	1	25
66	42	14	1	30
67	44	13	1	22
68	37	15	1	15
69	27	20	1	21
70	36	15	1	21
71	31	17	1	24
72	28	18	1	25
73	26	19	1	24
74	22	22	1	21
75	35	13	1	20
76	28	16	1	20
77	23	19	1	27
78	25	16	1	21
79	20	19	1	19
80	27	13	1	15
81	26	12	1	25
82	22	14	1	29
83	25	12	1	23
84	24	12	1	29
85	16	13	1	25
