Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	6
Problem-ID	21
no_item_types	80
no_items	1903
CONTAINER_DATA (l,w,h)	459	105	93
ITEMS_DATA:
Type	x	y	z	no_items
1	120	99	73	20
2	104	99	74	27
3	100	80	72	23
4	85	84	72	28
5	103	76	64	22
6	118	79	51	24
7	90	85	59	25
8	95	76	60	23
9	95	70	62	24
10	92	81	55	34
11	90	70	63	22
12	115	74	44	19
13	111	70	48	14
14	106	61	56	22
15	113	92	33	24
16	109	58	54	27
17	80	76	54	23
18	86	84	45	15
19	98	72	46	24
20	99	98	33	26
21	95	60	55	22
22	94	85	39	23
23	102	78	39	25
24	94	61	54	27
25	87	77	43	26
26	119	59	39	26
27	72	67	56	26
28	86	76	38	33
29	75	58	57	30
30	108	76	30	24
31	78	73	40	31
32	71	61	52	21
33	97	81	27	20
34	84	70	35	17
35	79	74	35	34
36	75	75	36	21
37	69	63	46	21
38	100	56	35	23
39	95	66	31	27
40	92	64	33	23
41	64	58	52	20
42	109	63	28	23
43	113	46	36	30
44	88	54	39	26
45	84	78	28	22
46	94	54	36	23
47	91	50	40	29
48	80	52	42	23
49	74	64	35	14
50	76	57	36	18
51	69	50	45	19
52	94	55	30	30
53	64	55	43	14
54	70	57	37	33
55	111	49	26	25
56	70	54	37	24
57	68	66	31	28
58	66	50	42	33
59	54	52	49	17
60	60	51	41	16
61	81	45	34	26
62	83	40	36	26
63	110	43	25	23
64	75	45	35	18
65	92	44	29	27
66	99	37	30	28
67	91	54	22	26
68	120	34	26	28
69	61	47	34	18
70	53	45	36	15
71	86	32	31	20
72	101	30	26	20
73	55	46	31	30
74	81	33	28	19
75	57	37	30	12
76	42	42	32	23
77	57	33	29	28
78	52	37	28	32
79	48	36	31	22
80	49	25	21	29
