Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	3
Problem-ID	95
no_item_types	50
no_items	1381
CONTAINER_DATA (l,w,h)	485	131	118
ITEMS_DATA:
Type	x	y	z	no_items
1	104	91	76	28
2	100	80	72	18
3	106	66	61	33
4	82	75	65	25
5	94	85	50	20
6	83	80	57	24
7	94	85	44	24
8	85	79	52	28
9	109	58	54	35
10	103	79	37	34
11	72	69	59	34
12	95	70	44	23
13	87	77	43	30
14	79	73	45	30
15	96	63	42	24
16	109	81	28	34
17	93	93	28	33
18	87	70	39	26
19	94	52	45	23
20	62	61	57	32
21	104	78	26	24
22	88	58	41	23
23	92	47	45	24
24	116	45	37	22
25	67	55	52	33
26	88	54	39	26
27	103	71	25	31
28	94	54	36	25
29	116	46	34	43
30	70	63	40	27
31	103	58	29	25
32	64	56	48	34
33	79	61	34	31
34	94	55	30	28
35	105	37	35	32
36	71	56	33	37
37	56	48	45	22
38	83	40	36	25
39	64	45	41	29
40	108	40	26	20
41	66	47	35	22
42	91	54	22	27
43	57	55	30	22
44	72	37	32	21
45	59	40	31	26
46	63	39	26	28
47	61	41	25	29
48	61	42	21	30
49	43	30	28	20
50	34	32	31	37
