Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	3
Problem-ID	123
no_item_types	80
no_items	1293
CONTAINER_DATA (l,w,h)	485	131	118
ITEMS_DATA:
Type	x	y	z	no_items
1	119	97	72	14
2	104	95	74	10
3	120	69	68	14
4	96	81	60	19
5	90	74	69	19
6	87	78	67	12
7	93	74	66	13
8	95	74	55	21
9	103	63	58	6
10	97	79	49	18
11	87	70	61	20
12	106	61	56	13
13	99	98	37	9
14	97	63	56	14
15	105	85	37	13
16	100	62	53	19
17	74	69	64	14
18	95	85	40	17
19	74	73	59	23
20	102	78	39	15
21	71	68	64	15
22	73	66	62	21
23	87	82	41	22
24	81	75	48	16
25	113	56	46	15
26	117	65	38	16
27	118	61	40	18
28	83	69	47	22
29	110	76	31	13
30	118	67	32	20
31	112	66	34	8
32	111	75	30	18
33	103	51	44	18
34	85	67	39	18
35	92	66	36	19
36	97	81	27	17
37	85	66	37	20
38	83	71	34	12
39	108	59	31	9
40	100	56	35	10
41	71	60	46	11
42	97	67	30	20
43	113	46	36	28
44	70	54	49	16
45	91	50	40	17
46	83	47	45	15
47	75	57	41	21
48	85	57	36	16
49	100	47	36	15
50	98	73	23	13
51	74	57	39	9
52	58	53	51	17
53	71	61	35	27
54	80	54	35	11
55	92	51	32	19
56	76	70	27	11
57	67	63	34	15
58	106	40	33	17
59	80	51	34	14
60	66	50	42	19
61	68	61	33	13
62	86	51	31	22
63	99	54	25	16
64	64	46	45	16
65	90	49	30	17
66	70	65	28	16
67	94	43	31	17
68	82	54	28	18
69	71	49	32	17
70	70	41	33	15
71	93	36	28	14
72	61	48	30	17
73	98	29	29	19
74	101	30	26	24
75	67	43	26	11
76	68	35	28	17
77	66	34	28	12
78	48	36	31	16
79	61	43	20	17
80	39	32	31	18
