Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	3
Problem-ID	135
no_item_types	90
no_items	1297
CONTAINER_DATA (l,w,h)	485	131	118
ITEMS_DATA:
Type	x	y	z	no_items
1	115	90	71	14
2	104	91	76	8
3	119	91	64	15
4	100	80	72	20
5	110	75	66	12
6	84	80	75	19
7	94	70	68	16
8	98	78	56	18
9	106	66	61	12
10	100	80	50	10
11	82	75	65	19
12	94	85	50	18
13	83	80	57	23
14	94	85	44	12
15	85	79	52	5
16	109	58	54	18
17	106	62	49	23
18	103	79	37	25
19	106	68	41	14
20	91	60	54	13
21	72	69	59	12
22	95	70	44	28
23	79	64	57	16
24	87	77	43	13
25	79	73	45	13
26	96	75	36	13
27	76	62	54	17
28	96	63	42	17
29	98	95	27	16
30	115	90	24	13
31	109	81	28	12
32	93	93	28	22
33	87	70	39	16
34	77	75	41	16
35	95	67	36	17
36	94	52	45	14
37	62	61	57	5
38	83	52	49	13
39	104	78	26	15
40	88	58	41	11
41	118	68	25	8
42	92	47	45	12
43	116	45	37	19
44	67	55	52	19
45	62	59	51	13
46	88	54	39	19
47	103	71	25	14
48	94	54	36	13
49	66	64	43	16
50	116	46	34	16
51	70	63	40	14
52	103	58	29	16
53	64	56	48	15
54	79	61	34	13
55	67	64	38	14
56	73	72	31	15
57	79	48	41	15
58	94	55	30	20
59	88	67	26	16
60	85	42	42	14
61	105	37	35	10
62	68	45	43	15
63	71	56	33	14
64	90	61	23	14
65	70	43	41	9
66	57	48	45	9
67	56	48	45	9
68	76	44	36	10
69	83	40	36	15
70	64	45	41	10
71	108	40	26	14
72	73	58	26	9
73	66	47	35	8
74	91	54	22	16
75	55	54	36	17
76	60	58	29	17
77	80	51	24	16
78	57	55	30	10
79	72	37	32	13
80	55	54	26	20
81	80	32	29	11
82	59	40	31	11
83	61	36	30	12
84	63	39	26	9
85	61	41	25	19
86	47	36	36	13
87	45	44	28	11
88	61	42	21	11
89	43	30	28	16
90	34	32	31	15
