Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	11
Problem-ID	73
no_item_types	30
no_items	2048
CONTAINER_DATA (l,w,h)	404	50	1
ITEMS_DATA:
Type	x	y	z	no_items
1	48	40	1	70
2	45	37	1	73
3	53	30	1	47
4	50	31	1	65
5	51	29	1	80
6	41	35	1	66
7	50	28	1	65
8	42	33	1	77
9	56	23	1	81
10	34	32	1	51
11	40	27	1	77
12	35	30	1	76
13	36	29	1	52
14	33	31	1	80
15	45	20	1	74
16	31	28	1	70
17	55	15	1	70
18	39	19	1	67
19	32	23	1	72
20	30	24	1	68
21	33	21	1	65
22	40	17	1	70
23	45	15	1	74
24	26	25	1	57
25	28	23	1	63
26	30	21	1	67
27	30	20	1	54
28	28	20	1	76
29	21	15	1	79
30	15	13	1	62
