Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	8
Problem-ID	41
no_item_types	113
no_items	1368
CONTAINER_DATA (l,w,h)	587	233	1
ITEMS_DATA:
Type	x	y	z	no_items
1	49	48	1	15
2	60	36	1	8
3	54	38	1	7
4	55	35	1	13
5	48	40	1	10
6	45	42	1	20
7	46	40	1	12
8	49	37	1	6
9	50	36	1	10
10	47	38	1	17
11	42	42	1	15
12	59	29	1	11
13	41	40	1	13
14	42	39	1	17
15	43	38	1	16
16	51	32	1	10
17	42	36	1	7
18	53	28	1	9
19	42	35	1	13
20	47	31	1	9
21	39	37	1	12
22	47	30	1	18
23	48	29	1	14
24	42	33	1	15
25	58	23	1	14
26	39	34	1	5
27	40	33	1	17
28	49	26	1	7
29	47	27	1	10
30	45	27	1	11
31	35	34	1	13
32	44	27	1	13
33	47	25	1	11
34	35	31	1	12
35	54	20	1	11
36	49	22	1	12
37	37	29	1	17
38	38	28	1	16
39	38	27	1	17
40	33	31	1	13
41	60	17	1	13
42	45	22	1	13
43	39	25	1	4
44	36	27	1	13
45	32	30	1	15
46	33	28	1	13
47	42	22	1	16
48	35	26	1	12
49	41	22	1	8
50	31	29	1	13
51	49	18	1	10
52	40	22	1	13
53	50	17	1	16
54	35	24	1	12
55	32	26	1	12
56	36	23	1	8
57	43	19	1	10
58	37	22	1	11
59	32	25	1	6
60	42	19	1	11
61	49	16	1	13
62	29	27	1	10
63	34	23	1	11
64	39	20	1	9
65	34	22	1	13
66	39	19	1	16
67	41	18	1	19
68	46	16	1	17
69	47	15	1	15
70	33	21	1	11
71	32	21	1	16
72	37	18	1	11
73	50	13	1	17
74	43	15	1	11
75	28	23	1	9
76	40	16	1	12
77	35	18	1	9
78	37	17	1	10
79	26	24	1	13
80	30	20	1	11
81	36	16	1	13
82	44	13	1	19
83	26	22	1	11
84	30	19	1	10
85	35	16	1	15
86	28	20	1	16
87	42	13	1	8
88	26	21	1	8
89	34	15	1	9
90	30	17	1	7
91	25	20	1	8
92	27	18	1	17
93	26	18	1	12
94	34	13	1	11
95	21	21	1	20
96	31	14	1	9
97	23	18	1	10
98	27	15	1	10
99	36	11	1	7
100	28	14	1	14
101	26	14	1	14
102	20	18	1	11
103	24	15	1	10
104	23	15	1	20
105	21	16	1	11
106	33	10	1	14
107	24	13	1	8
108	22	14	1	16
109	18	17	1	9
110	24	12	1	14
111	17	16	1	9
112	18	15	1	12
113	21	12	1	8
