Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	5
Problem-ID	78
no_item_types	30
no_items	1821
CONTAINER_DATA (l,w,h)	459	105	93
ITEMS_DATA:
Type	x	y	z	no_items
1	104	99	74	65
2	90	85	59	74
3	89	81	62	61
4	115	74	44	65
5	92	77	51	55
6	117	56	55	55
7	81	76	55	57
8	88	73	51	76
9	99	98	33	59
10	118	84	27	64
11	72	72	51	59
12	75	66	53	49
13	75	58	57	56
14	93	72	35	65
15	96	61	38	71
16	79	74	35	57
17	109	55	34	71
18	73	59	45	55
19	67	53	49	60
20	82	54	39	63
21	78	48	46	60
22	67	60	38	54
23	107	67	21	50
24	95	54	28	53
25	74	43	38	68
26	65	49	26	63
27	55	46	31	63
28	60	38	34	63
29	57	37	30	48
30	40	33	23	62
