Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	12
Problem-ID	25
no_item_types	78
no_items	1864
CONTAINER_DATA (l,w,h)	404	50	1
ITEMS_DATA:
Type	x	y	z	no_items
1	56	47	1	22
2	54	42	1	22
3	58	39	1	18
4	49	45	1	26
5	55	40	1	31
6	54	40	1	19
7	51	41	1	27
8	54	38	1	23
9	46	43	1	28
10	44	43	1	25
11	54	35	1	18
12	52	36	1	21
13	49	37	1	23
14	46	39	1	29
15	41	40	1	22
16	48	33	1	28
17	48	32	1	29
18	39	39	1	29
19	50	28	1	32
20	49	28	1	30
21	48	28	1	33
22	37	36	1	20
23	36	36	1	25
24	60	21	1	22
25	38	33	1	32
26	40	31	1	21
27	39	31	1	21
28	35	34	1	29
29	34	33	1	17
30	53	21	1	21
31	37	29	1	26
32	59	18	1	25
33	39	27	1	28
34	32	31	1	20
35	45	22	1	24
36	38	25	1	24
37	33	28	1	21
38	40	23	1	14
39	36	25	1	19
40	39	23	1	26
41	47	19	1	20
42	33	27	1	17
43	46	19	1	23
44	30	29	1	21
45	48	18	1	17
46	41	21	1	20
47	29	28	1	28
48	38	21	1	21
49	44	18	1	19
50	38	20	1	16
51	29	26	1	31
52	38	19	1	23
53	59	12	1	22
54	29	24	1	21
55	37	18	1	27
56	44	15	1	26
57	38	17	1	24
58	35	18	1	20
59	43	14	1	23
60	30	20	1	19
61	27	22	1	28
62	38	15	1	23
63	27	21	1	23
64	28	20	1	19
65	26	21	1	32
66	30	18	1	27
67	29	18	1	24
68	34	15	1	29
69	28	17	1	26
70	31	15	1	26
71	24	18	1	21
72	33	13	1	25
73	33	12	1	24
74	39	10	1	32
75	37	10	1	20
76	23	13	1	23
77	22	13	1	30
78	18	13	1	24
