Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	9
Problem-ID	75
no_item_types	30
no_items	1486
CONTAINER_DATA (l,w,h)	432	79	1
ITEMS_DATA:
Type	x	y	z	no_items
1	54	40	1	47
2	46	46	1	49
3	45	38	1	43
4	43	38	1	51
5	54	29	1	53
6	40	36	1	37
7	47	27	1	51
8	36	34	1	47
9	37	32	1	54
10	40	28	1	49
11	47	22	1	44
12	33	27	1	61
13	44	20	1	53
14	44	19	1	48
15	36	22	1	47
16	33	23	1	53
17	41	18	1	56
18	51	14	1	60
19	47	15	1	35
20	54	13	1	44
21	35	19	1	38
22	30	20	1	43
23	36	16	1	64
24	24	22	1	52
25	39	13	1	43
26	28	16	1	45
27	31	13	1	50
28	27	11	1	66
29	17	15	1	56
30	21	10	1	47
