Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	4
Problem-ID	73
no_item_types	300
no_items	1213
CONTAINER_DATA (l,w,h)	485	131	118
ITEMS_DATA:
Type	x	y	z	no_items
1	118	93	80	3
2	100	99	80	9
3	118	94	68	4
4	109	93	72	7
5	106	93	70	3
6	99	88	79	3
7	117	88	65	2
8	113	88	63	4
9	100	97	64	2
10	101	83	74	1
11	110	93	60	6
12	96	88	70	6
13	120	88	55	7
14	109	79	66	3
15	101	75	75	4
16	99	78	72	4
17	99	90	60	7
18	115	72	64	6
19	113	78	60	9
20	114	77	60	3
21	97	75	72	6
22	95	87	63	1
23	106	96	51	2
24	112	76	58	4
25	110	75	59	6
26	99	75	63	6
27	98	90	53	3
28	95	78	62	6
29	92	78	64	7
30	100	74	62	6
31	102	69	65	3
32	103	68	65	5
33	93	73	65	4
34	109	68	59	8
35	99	72	61	6
36	119	76	48	3
37	112	79	49	3
38	97	96	46	1
39	95	68	66	1
40	89	88	54	7
41	119	88	40	5
42	100	93	45	2
43	89	86	54	2
44	99	91	45	8
45	120	71	47	6
46	82	76	64	6
47	98	65	62	6
48	105	72	52	4
49	98	91	44	1
50	92	78	53	4
51	98	96	40	5
52	89	75	56	3
53	93	73	55	4
54	88	79	53	6
55	84	74	59	9
56	101	74	49	4
57	118	66	47	3
58	91	83	48	5
59	102	67	53	2
60	94	69	55	3
61	113	63	50	2
62	80	71	62	5
63	88	75	53	5
64	89	78	50	6
65	101	76	45	6
66	73	72	65	7
67	83	73	56	4
68	97	76	46	7
69	102	88	37	1
70	116	89	32	3
71	81	75	53	3
72	73	69	63	4
73	107	60	49	3
74	94	69	48	3
75	103	94	32	6
76	79	71	55	1
77	91	69	49	6
78	119	71	36	5
79	109	87	32	3
80	117	54	48	2
81	91	58	57	2
82	81	71	52	5
83	120	69	36	7
84	83	70	51	2
85	97	81	37	4
86	97	95	31	5
87	72	66	58	2
88	104	66	40	4
89	89	58	53	4
90	77	67	53	3
91	78	73	48	4
92	92	74	40	3
93	76	70	51	5
94	93	69	42	4
95	85	66	47	4
96	113	80	29	3
97	96	67	40	3
98	109	57	41	5
99	71	64	56	1
100	99	57	45	6
101	67	63	60	3
102	75	58	58	2
103	86	71	41	4
104	87	57	50	4
105	104	74	32	3
106	80	58	53	2
107	71	69	50	3
108	91	67	40	6
109	78	71	44	7
110	98	54	46	4
111	98	65	38	5
112	94	66	39	1
113	87	73	38	3
114	84	70	41	4
115	113	92	23	1
116	64	63	59	10
117	89	72	37	2
118	79	71	42	3
119	96	72	34	5
120	102	88	26	1
121	94	75	33	5
122	83	80	35	2
123	81	57	50	4
124	115	59	34	3
125	90	61	42	3
126	119	45	43	2
127	74	61	51	7
128	111	71	29	2
129	75	66	46	4
130	66	65	53	3
131	73	66	47	6
132	67	59	57	5
133	88	62	41	9
134	98	63	36	2
135	100	81	27	3
136	73	65	46	3
137	104	56	37	5
138	114	57	33	2
139	77	72	38	4
140	79	60	44	4
141	84	75	33	3
142	98	48	44	3
143	93	65	34	5
144	99	47	44	4
145	95	67	32	4
146	98	69	30	5
147	99	88	23	4
148	91	51	43	5
149	82	81	30	5
150	97	54	38	3
151	71	68	41	3
152	91	87	25	4
153	86	59	39	3
154	70	67	42	3
155	100	70	28	3
156	118	53	31	4
157	119	45	36	4
158	86	56	40	2
159	66	58	50	4
160	62	59	52	4
161	63	61	49	4
162	83	73	31	2
163	98	53	36	2
164	86	60	36	6
165	74	67	37	6
166	104	88	20	4
167	106	75	23	8
168	73	61	41	6
169	93	85	23	4
170	74	51	48	2
171	70	55	47	4
172	113	49	32	5
173	64	60	46	6
174	77	60	38	4
175	90	69	28	5
176	106	49	33	2
177	106	52	31	2
178	70	61	40	4
179	85	80	25	3
180	76	55	40	5
181	68	62	39	5
182	79	63	33	4
183	66	59	42	3
184	60	59	46	4
185	97	64	26	7
186	67	51	47	3
187	91	84	21	2
188	89	47	38	2
189	58	57	48	6
190	66	60	40	3
191	77	50	41	2
192	87	53	34	1
193	84	81	23	4
194	103	69	22	3
195	112	48	28	3
196	78	71	27	7
197	75	60	33	4
198	92	47	34	3
199	99	55	27	7
200	74	47	42	8
201	65	51	44	3
202	105	69	20	2
203	75	54	35	3
204	56	55	46	5
205	83	63	27	3
206	54	52	50	5
207	56	51	49	3
208	99	56	25	5
209	105	47	28	3
210	73	61	31	3
211	52	52	50	3
212	71	65	29	3
213	67	64	31	5
214	74	54	33	4
215	90	38	38	4
216	113	41	28	5
217	81	42	38	3
218	78	61	27	4
219	67	61	31	4
220	78	54	30	3
221	91	53	26	4
222	92	47	29	6
223	63	63	31	7
224	77	43	37	5
225	70	46	38	5
226	66	43	43	7
227	102	35	34	5
228	78	55	28	4
229	107	56	20	2
230	71	60	28	3
231	75	51	31	8
232	74	72	22	2
233	63	50	36	4
234	63	58	31	5
235	62	55	33	4
236	85	44	30	2
237	79	56	25	3
238	64	53	32	4
239	56	47	41	1
240	56	48	40	5
241	53	46	44	2
242	78	38	36	5
243	69	59	26	1
244	95	43	25	7
245	54	47	40	2
246	63	51	31	4
247	60	41	40	4
248	87	53	21	3
249	50	46	42	5
250	52	50	37	5
251	78	47	26	5
252	100	38	25	2
253	77	49	25	5
254	68	42	32	2
255	70	59	22	2
256	66	43	32	4
257	61	51	29	4
258	67	44	30	2
259	85	40	26	8
260	72	51	24	4
261	57	47	32	2
262	73	43	27	3
263	45	43	43	6
264	83	37	27	5
265	73	48	23	3
266	62	38	34	6
267	51	44	35	5
268	71	34	32	2
269	68	39	29	2
270	69	37	30	4
271	79	41	23	6
272	55	41	32	3
273	75	35	27	3
274	72	31	31	3
275	55	37	34	6
276	99	33	21	3
277	72	33	28	5
278	74	39	23	1
279	56	44	26	2
280	56	48	23	5
281	51	42	28	2
282	59	42	24	3
283	67	40	22	3
284	54	43	25	1
285	46	37	34	6
286	76	28	27	4
287	60	36	26	5
288	87	32	20	5
289	49	32	30	4
290	41	40	28	5
291	66	33	20	5
292	45	38	25	4
293	48	38	23	5
294	38	35	31	6
295	39	35	30	5
296	44	31	29	6
297	36	36	29	8
298	35	34	31	5
299	40	37	22	2
300	38	31	26	1
