Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	4
Problem-ID	25
no_item_types	80
no_items	1239
CONTAINER_DATA (l,w,h)	485	131	118
ITEMS_DATA:
Type	x	y	z	no_items
1	109	80	68	16
2	98	90	67	10
3	105	77	72	16
4	93	86	67	15
5	109	76	59	9
6	111	80	53	15
7	88	74	72	13
8	82	80	71	18
9	90	77	67	16
10	108	78	54	19
11	99	68	67	18
12	98	75	55	12
13	97	72	57	15
14	98	67	56	11
15	100	73	50	13
16	80	72	63	9
17	96	65	58	15
18	95	79	47	12
19	104	58	57	15
20	79	76	54	11
21	90	83	43	20
22	108	71	40	16
23	79	78	48	20
24	97	66	45	15
25	76	74	50	17
26	89	87	36	12
27	107	61	42	16
28	118	54	42	20
29	73	72	49	17
30	77	76	42	18
31	102	83	29	13
32	95	71	36	20
33	107	61	37	12
34	79	63	46	20
35	74	58	52	15
36	91	54	45	8
37	112	95	20	21
38	100	56	38	15
39	95	58	38	15
40	89	65	36	16
41	96	59	36	12
42	89	76	30	14
43	114	67	25	17
44	100	56	34	16
45	87	52	42	16
46	108	85	20	17
47	92	79	25	18
48	81	56	40	17
49	77	76	31	15
50	116	78	20	16
51	86	58	36	23
52	65	63	43	25
53	66	55	48	12
54	76	66	34	12
55	118	38	37	14
56	76	51	41	9
57	75	57	37	12
58	75	58	36	15
59	86	59	29	15
60	59	49	48	14
61	60	59	39	12
62	93	74	20	18
63	66	56	34	16
64	90	45	31	22
65	120	43	23	20
66	69	54	31	22
67	76	38	38	13
68	71	69	22	18
69	63	55	31	11
70	93	39	28	17
71	119	34	25	20
72	86	40	29	13
73	72	46	27	19
74	81	47	22	20
75	60	40	32	16
76	66	37	27	11
77	79	36	21	11
78	58	37	26	17
79	48	37	30	14
80	44	37	27	16
