Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	3
Problem-ID	71
no_item_types	30
no_items	1325
CONTAINER_DATA (l,w,h)	485	131	118
ITEMS_DATA:
Type	x	y	z	no_items
1	120	99	73	40
2	104	74	65	48
3	95	80	63	44
4	96	95	49	36
5	92	81	55	49
6	97	67	62	46
7	111	70	48	44
8	94	81	44	39
9	98	72	46	38
10	83	77	46	48
11	104	78	34	38
12	108	76	30	52
13	85	84	30	41
14	95	66	31	46
15	87	83	26	40
16	88	68	30	47
17	80	65	29	47
18	60	55	41	38
19	113	56	20	39
20	74	56	30	38
21	110	43	25	43
22	93	31	31	41
23	52	41	36	55
24	81	33	28	42
25	95	27	26	47
26	56	35	33	48
27	41	39	38	44
28	71	32	25	51
29	36	34	25	46
30	33	25	23	50
