Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	9
Problem-ID	123
no_item_types	78
no_items	1367
CONTAINER_DATA (l,w,h)	432	79	1
ITEMS_DATA:
Type	x	y	z	no_items
1	59	48	1	18
2	52	47	1	10
3	55	38	1	15
4	60	34	1	20
5	47	42	1	24
6	48	40	1	26
7	56	33	1	11
8	47	37	1	15
9	46	37	1	11
10	48	33	1	17
11	51	31	1	18
12	54	29	1	26
13	43	35	1	7
14	53	28	1	20
15	43	33	1	17
16	50	28	1	14
17	42	33	1	18
18	37	36	1	16
19	38	35	1	22
20	56	23	1	13
21	37	34	1	21
22	37	32	1	16
23	59	20	1	20
24	48	24	1	20
25	45	25	1	17
26	36	31	1	16
27	58	19	1	17
28	34	32	1	10
29	45	24	1	18
30	40	27	1	15
31	43	25	1	13
32	37	28	1	13
33	33	31	1	21
34	59	16	1	14
35	41	23	1	30
36	50	18	1	24
37	37	24	1	13
38	49	18	1	20
39	31	28	1	10
40	43	20	1	18
41	35	24	1	21
42	46	18	1	18
43	31	26	1	12
44	35	23	1	25
45	34	23	1	26
46	42	18	1	19
47	39	19	1	15
48	29	25	1	24
49	47	15	1	16
50	37	19	1	27
51	35	20	1	21
52	33	21	1	15
53	49	14	1	21
54	50	13	1	10
55	27	24	1	23
56	35	17	1	19
57	33	18	1	21
58	41	14	1	14
59	33	17	1	21
60	37	15	1	22
61	25	22	1	21
62	34	16	1	19
63	49	11	1	24
64	40	13	1	17
65	30	17	1	14
66	23	22	1	15
67	28	18	1	24
68	35	14	1	13
69	34	14	1	8
70	30	15	1	17
71	25	17	1	12
72	25	16	1	12
73	24	15	1	16
74	27	12	1	13
75	20	16	1	12
76	19	15	1	17
77	21	13	1	18
78	21	10	1	21
