Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	8
Problem-ID	26
no_item_types	76
no_items	1400
CONTAINER_DATA (l,w,h)	587	233	1
ITEMS_DATA:
Type	x	y	z	no_items
1	57	47	1	19
2	57	40	1	11
3	57	35	1	24
4	52	38	1	18
5	58	33	1	26
6	45	42	1	20
7	47	37	1	14
8	45	38	1	18
9	40	39	1	20
10	42	37	1	24
11	39	36	1	13
12	50	28	1	21
13	45	31	1	20
14	37	36	1	26
15	55	24	1	19
16	42	29	1	16
17	52	23	1	13
18	36	32	1	16
19	48	24	1	22
20	36	32	1	16
21	36	31	1	18
22	39	28	1	12
23	34	32	1	20
24	59	18	1	15
25	47	22	1	24
26	50	20	1	21
27	33	30	1	7
28	33	29	1	19
29	50	19	1	18
30	50	18	1	19
31	36	25	1	27
32	32	28	1	12
33	34	26	1	21
34	32	27	1	18
35	47	18	1	17
36	29	29	1	24
37	42	20	1	18
38	31	27	1	14
39	45	18	1	15
40	32	25	1	20
41	28	28	1	16
42	35	22	1	21
43	48	15	1	28
44	34	21	1	16
45	39	18	1	20
46	41	17	1	19
47	47	14	1	17
48	27	24	1	18
49	36	18	1	20
50	27	23	1	22
51	26	23	1	21
52	32	18	1	15
53	26	22	1	12
54	31	18	1	19
55	32	17	1	20
56	44	12	1	19
57	26	20	1	20
58	47	11	1	15
59	43	12	1	18
60	29	17	1	14
61	40	12	1	13
62	28	17	1	16
63	26	18	1	15
64	32	14	1	23
65	24	18	1	15
66	33	13	1	18
67	27	15	1	22
68	27	14	1	19
69	25	15	1	15
70	34	11	1	21
71	30	12	1	21
72	20	17	1	16
73	21	15	1	14
74	28	11	1	24
75	22	10	1	22
76	18	12	1	21
