Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	2
Problem-ID	31
no_item_types	100
no_items	1196
CONTAINER_DATA (l,w,h)	587	233	220
ITEMS_DATA:
Type	x	y	z	no_items
1	120	99	73	8
2	104	99	74	14
3	102	96	59	14
4	100	80	72	11
5	85	84	72	5
6	103	76	64	14
7	118	79	51	15
8	90	85	59	12
9	95	76	60	18
10	94	88	50	16
11	95	70	62	14
12	92	81	55	7
13	90	70	63	13
14	83	80	57	17
15	103	63	58	13
16	115	74	44	12
17	111	70	48	10
18	106	61	56	11
19	113	92	33	8
20	109	58	54	17
21	81	76	55	15
22	80	76	54	14
23	86	84	45	16
24	98	72	46	13
25	99	98	33	11
26	95	60	55	12
27	94	85	39	9
28	102	78	39	16
29	94	61	54	14
30	87	77	43	8
31	80	66	52	12
32	119	59	39	10
33	72	67	56	11
34	116	49	47	9
35	86	76	38	13
36	75	58	57	11
37	108	76	30	12
38	79	68	44	15
39	78	73	40	9
40	71	61	52	12
41	85	84	30	14
42	97	81	27	19
43	84	70	35	19
44	79	74	35	5
45	75	75	36	10
46	69	63	46	8
47	100	56	35	15
48	95	66	31	6
49	92	64	33	18
50	64	58	52	9
51	109	63	28	9
52	113	46	36	13
53	88	54	39	8
54	84	78	28	10
55	109	73	23	11
56	94	54	36	13
57	91	50	40	16
58	75	57	41	13
59	80	52	42	13
60	74	64	35	8
61	65	51	50	11
62	71	48	47	6
63	76	57	36	13
64	69	50	45	10
65	94	55	30	13
66	64	55	43	14
67	107	67	21	13
68	70	57	37	16
69	111	49	26	16
70	72	53	37	13
71	70	54	37	7
72	68	66	31	7
73	66	50	42	11
74	54	52	49	15
75	90	43	33	18
76	60	51	41	15
77	81	45	34	8
78	83	40	36	14
79	110	43	25	13
80	75	45	35	12
81	92	44	29	11
82	99	37	30	12
83	91	54	22	13
84	120	34	26	10
85	89	43	27	14
86	61	47	34	12
87	53	45	36	14
88	86	32	31	12
89	101	30	26	14
90	55	46	31	10
91	53	40	36	8
92	81	33	28	10
93	57	37	30	8
94	71	32	25	10
95	42	42	32	12
96	57	33	29	8
97	52	37	28	10
98	48	36	31	13
99	34	32	31	14
100	49	25	21	8
