Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	8
Problem-ID	120
no_item_types	547
no_items	1412
CONTAINER_DATA (l,w,h)	587	233	1
ITEMS_DATA:
Type	x	y	z	no_items
1	58	49	1	2
2	59	47	1	3
3	60	46	1	2
4	57	47	1	1
5	51	50	1	4
6	56	45	1	1
7	54	46	1	3
8	56	44	1	1
9	55	44	1	2
10	60	39	1	3
11	54	43	1	4
12	58	39	1	4
13	51	44	1	1
14	59	38	1	2
15	57	39	1	1
16	54	41	1	3
17	47	47	1	2
18	48	46	1	2
19	48	45	1	2
20	51	42	1	1
21	59	36	1	4
22	57	37	1	4
23	56	37	1	1
24	46	45	1	3
25	53	39	1	3
26	54	38	1	3
27	55	37	1	2
28	47	43	1	2
29	54	37	1	1
30	48	41	1	4
31	53	37	1	3
32	59	33	1	5
33	54	36	1	4
34	46	42	1	6
35	47	41	1	3
36	55	35	1	2
37	48	40	1	3
38	49	39	1	2
39	59	32	1	4
40	57	33	1	3
41	49	38	1	4
42	44	42	1	2
43	46	40	1	5
44	47	39	1	2
45	52	35	1	4
46	49	37	1	3
47	50	36	1	1
48	46	39	1	3
49	51	35	1	3
50	54	33	1	1
51	43	41	1	2
52	50	35	1	4
53	58	30	1	2
54	47	37	1	3
55	56	31	1	4
56	44	39	1	4
57	49	35	1	1
58	52	32	1	1
59	50	33	1	2
60	53	31	1	3
61	41	40	1	2
62	42	39	1	2
63	43	38	1	3
64	51	32	1	2
65	44	37	1	2
66	58	28	1	3
67	45	36	1	1
68	46	35	1	4
69	41	39	1	2
70	47	34	1	4
71	42	38	1	3
72	43	37	1	1
73	58	27	1	1
74	54	29	1	3
75	58	27	1	1
76	46	34	1	2
77	40	39	1	3
78	42	37	1	2
79	47	33	1	1
80	50	31	1	2
81	43	36	1	3
82	48	32	1	2
83	39	39	1	3
84	41	37	1	5
85	42	36	1	4
86	50	30	1	1
87	44	34	1	3
88	48	31	1	1
89	45	33	1	3
90	53	28	1	2
91	39	38	1	1
92	40	37	1	3
93	41	36	1	4
94	46	32	1	3
95	42	35	1	3
96	47	31	1	2
97	38	38	1	3
98	45	32	1	2
99	48	30	1	2
100	55	26	1	3
101	57	25	1	1
102	59	24	1	2
103	44	32	1	1
104	39	36	1	2
105	50	28	1	3
106	40	35	1	2
107	45	31	1	2
108	42	33	1	2
109	43	32	1	3
110	37	37	1	4
111	38	36	1	3
112	44	31	1	3
113	40	34	1	1
114	59	23	1	3
115	41	33	1	3
116	42	32	1	1
117	48	28	1	1
118	46	29	1	3
119	37	36	1	1
120	38	35	1	2
121	39	34	1	5
122	49	27	1	3
123	40	33	1	1
124	44	30	1	4
125	45	29	1	2
126	52	25	1	3
127	50	26	1	2
128	59	22	1	2
129	36	36	1	3
130	43	30	1	1
131	46	28	1	3
132	44	29	1	3
133	41	31	1	4
134	36	35	1	7
135	42	30	1	2
136	37	34	1	4
137	38	33	1	1
138	50	25	1	3
139	48	26	1	2
140	39	32	1	1
141	43	29	1	1
142	46	27	1	2
143	40	31	1	5
144	44	28	1	2
145	41	30	1	2
146	35	35	1	4
147	51	24	1	3
148	37	33	1	3
149	38	32	1	3
150	40	30	1	3
151	60	20	1	2
152	48	25	1	1
153	52	23	1	1
154	46	26	1	2
155	35	34	1	2
156	37	32	1	3
157	38	31	1	1
158	56	21	1	2
159	47	25	1	3
160	39	30	1	3
161	45	26	1	3
162	39	30	1	4
163	43	27	1	2
164	35	33	1	1
165	48	24	1	2
166	36	32	1	4
167	37	31	1	3
168	44	26	1	3
169	38	30	1	4
170	54	21	1	3
171	49	23	1	3
172	45	25	1	2
173	34	33	1	2
174	40	28	1	2
175	56	20	1	3
176	43	26	1	3
177	36	31	1	4
178	58	19	1	1
179	38	29	1	2
180	44	25	1	2
181	55	20	1	4
182	42	26	1	2
183	34	32	1	3
184	35	31	1	3
185	47	23	1	5
186	45	24	1	1
187	40	27	1	2
188	45	24	1	3
189	49	22	1	2
190	51	21	1	4
191	41	26	1	4
192	38	28	1	2
193	46	23	1	4
194	33	32	1	1
195	48	22	1	4
196	34	31	1	4
197	39	27	1	3
198	35	30	1	3
199	50	21	1	4
200	42	25	1	2
201	35	30	1	2
202	37	28	1	3
203	47	22	1	3
204	43	24	1	2
205	49	21	1	4
206	38	27	1	2
207	33	31	1	1
208	34	30	1	4
209	35	29	1	1
210	39	26	1	5
211	42	24	1	3
212	56	18	1	2
213	50	20	1	2
214	37	27	1	2
215	45	22	1	2
216	34	29	1	1
217	41	24	1	2
218	35	28	1	2
