Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	5
Problem-ID	142
no_item_types	100
no_items	1934
CONTAINER_DATA (l,w,h)	459	105	93
ITEMS_DATA:
Type	x	y	z	no_items
1	109	82	75	21
2	97	94	73	31
3	106	76	71	21
4	96	92	60	21
5	85	84	72	14
6	103	76	64	23
7	93	74	71	16
8	117	65	63	21
9	96	82	59	25
10	95	70	62	18
11	103	74	54	19
12	78	71	70	28
13	84	69	66	13
14	93	65	62	15
15	83	71	62	18
16	83	76	57	15
17	75	75	63	30
18	103	76	44	23
19	86	71	56	14
20	82	77	54	24
21	91	87	43	11
22	89	77	46	23
23	104	57	53	21
24	109	57	50	16
25	94	65	49	19
26	91	57	57	19
27	98	97	31	17
28	87	73	44	21
29	97	69	41	20
30	103	97	27	24
31	91	81	36	23
32	73	64	55	20
33	86	70	42	16
34	112	68	33	17
35	86	76	38	21
36	91	76	35	20
37	97	58	42	19
38	78	71	42	25
39	99	53	44	21
40	103	73	30	23
41	98	88	26	23
42	98	52	44	18
43	82	60	45	13
44	76	57	50	12
45	64	63	53	27
46	85	57	44	10
47	118	64	28	27
48	79	56	47	17
49	86	65	37	20
50	98	65	32	18
51	79	64	40	21
52	100	62	31	22
53	76	56	45	14
54	79	63	37	19
55	105	49	35	14
56	88	67	30	21
57	103	54	31	21
58	72	55	43	18
59	75	62	36	17
60	71	48	47	12
61	98	79	20	15
62	66	51	46	23
63	75	49	42	26
64	80	66	29	16
65	90	83	20	17
66	60	55	45	21
67	65	55	40	21
68	111	49	26	19
69	78	58	30	24
70	97	48	29	18
71	71	67	27	22
72	90	43	33	19
73	67	51	37	18
74	57	48	46	17
75	60	51	41	18
76	71	55	32	18
77	74	42	40	17
78	118	37	28	15
79	81	47	32	19
80	88	39	35	19
81	86	51	27	27
82	61	48	39	15
83	61	47	39	10
84	73	46	33	17
85	115	35	27	16
86	57	44	42	21
87	93	47	22	13
88	60	50	32	22
89	54	49	36	22
90	65	53	27	19
91	119	25	21	23
92	73	37	23	19
93	65	30	29	21
94	48	36	31	19
95	40	37	35	16
96	71	30	22	25
97	49	38	22	26
98	38	37	29	13
99	79	25	20	13
100	49	25	21	25
