Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	12
Problem-ID	149
no_item_types	706
no_items	2098
CONTAINER_DATA (l,w,h)	404	50	1
ITEMS_DATA:
Type	x	y	z	no_items
1	59	50	1	4
2	58	48	1	3
3	59	46	1	2
4	58	45	1	3
5	53	48	1	1
6	51	49	1	3
7	52	48	1	4
8	59	42	1	5
9	50	49	1	3
10	52	47	1	4
11	59	41	1	1
12	56	43	1	6
13	57	42	1	2
14	60	39	1	5
15	49	47	1	4
16	59	39	1	4
17	58	39	1	3
18	48	46	1	4
19	55	40	1	2
20	56	39	1	2
21	57	38	1	2
22	47	46	1	2
23	54	40	1	5
24	53	40	1	4
25	47	45	1	5
26	57	37	1	2
27	49	43	1	3
28	54	39	1	2
29	52	40	1	3
30	50	41	1	4
31	55	37	1	2
32	47	43	1	2
33	48	42	1	1
34	50	40	1	3
35	57	35	1	2
36	51	39	1	1
37	60	33	1	3
38	55	36	1	6
39	60	33	1	3
40	46	43	1	3
41	48	41	1	2
42	59	33	1	2
43	54	36	1	4
44	57	34	1	2
45	47	41	1	4
46	58	33	1	2
47	49	39	1	2
48	53	36	1	2
49	56	34	1	1
50	50	38	1	2
51	46	41	1	5
52	57	33	1	3
53	48	39	1	1
54	49	38	1	1
55	60	31	1	4
56	58	32	1	2
57	53	35	1	6
58	46	40	1	1
59	51	36	1	2
60	47	39	1	3
61	48	38	1	4
62	55	33	1	2
63	49	37	1	2
64	50	36	1	2
65	45	40	1	2
66	58	31	1	4
67	56	32	1	3
68	47	38	1	2
69	48	37	1	3
70	59	30	1	2
71	52	34	1	3
72	44	40	1	3
73	55	32	1	2
74	46	38	1	1
75	58	30	1	1
76	47	37	1	2
77	51	34	1	4
78	54	32	1	4
79	43	40	1	2
80	49	35	1	2
81	45	38	1	3
82	55	31	1	1
83	50	34	1	3
84	53	32	1	4
85	47	36	1	3
86	51	33	1	3
87	58	29	1	1
88	48	35	1	2
89	42	40	1	3
90	43	39	1	3
91	54	31	1	3
92	52	32	1	2
93	57	29	1	2
94	50	33	1	4
95	47	35	1	1
96	53	31	1	4
97	41	40	1	1
98	42	39	1	7
99	43	38	1	4
100	51	32	1	2
101	44	37	1	4
102	56	29	1	5
103	45	36	1	3
104	52	31	1	2
105	57	28	1	1
106	43	37	1	2
107	44	36	1	5
108	51	31	1	4
109	45	35	1	4
110	49	32	1	3
111	56	28	1	3
112	54	29	1	1
113	46	34	1	2
114	40	39	1	3
115	52	30	1	1
116	40	39	1	3
117	47	33	1	1
118	50	31	1	3
119	44	35	1	3
120	45	34	1	2
121	51	30	1	5
122	39	39	1	2
123	49	31	1	2
124	46	33	1	2
125	54	28	1	1
126	43	35	1	2
127	47	32	1	2
128	50	30	1	4
129	45	33	1	7
130	55	27	1	2
131	53	28	1	5
132	39	38	1	2
133	57	26	1	3
134	40	37	1	1
135	42	35	1	3
136	49	30	1	1
137	54	27	1	2
138	56	26	1	2
139	44	33	1	2
140	58	25	1	1
141	38	38	1	2
142	48	30	1	4
143	45	32	1	2
144	41	35	1	3
145	53	27	1	3
146	42	34	1	2
147	57	25	1	2
148	49	29	1	4
149	59	24	1	2
150	47	30	1	1
151	44	32	1	3
152	39	36	1	2
153	56	25	1	3
154	41	34	1	1
155	43	32	1	2
156	37	37	1	4
157	57	24	1	4
158	38	36	1	2
159	39	35	1	3
160	44	31	1	2
161	47	29	1	3
162	40	34	1	3
163	52	26	1	2
164	45	30	1	4
165	42	32	1	2
166	48	28	1	3
167	42	32	1	1
168	58	23	1	2
169	43	31	1	3
170	37	36	1	5
171	38	35	1	1
172	39	34	1	3
173	53	25	1	3
174	49	27	1	4
175	44	30	1	5
176	55	24	1	4
177	44	30	1	3
178	47	28	1	2
179	45	29	1	1
180	50	26	1	2
181	59	22	1	2
182	48	27	1	1
183	36	36	1	3
184	37	35	1	2
185	38	34	1	1
186	40	32	1	4
187	49	26	1	5
188	55	23	1	4
189	45	28	1	2
190	36	35	1	2
191	37	34	1	2
192	57	22	1	7
193	38	33	1	4
194	50	25	1	2
195	48	26	1	4
196	43	29	1	2
197	46	27	1	3
198	40	31	1	5
199	56	22	1	2
200	35	35	1	4
201	47	26	1	3
202	37	33	1	3
203	42	29	1	1
204	55	22	1	1
205	39	31	1	4
206	48	25	1	2
207	40	30	1	5
208	48	25	1	5
209	52	23	1	6
210	46	26	1	2
211	52	23	1	1
212	35	34	1	5
213	41	29	1	2
214	44	27	1	2
215	36	33	1	1
216	37	32	1	2
217	59	20	1	4
218	38	31	1	2
219	42	28	1	2
220	39	30	1	4
221	45	26	1	4
222	43	27	1	4
223	34	34	1	3
224	55	21	1	2
225	35	33	1	3
226	36	32	1	5
227	37	31	1	4
228	38	30	1	4
