Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	4
Problem-ID	17
no_item_types	50
no_items	1270
CONTAINER_DATA (l,w,h)	485	131	118
ITEMS_DATA:
Type	x	y	z	no_items
1	107	73	70	28
2	114	100	45	26
3	109	92	51	21
4	109	68	64	21
5	104	66	61	32
6	87	78	61	24
7	80	79	64	26
8	92	87	50	21
9	104	74	50	24
10	82	76	59	28
11	98	73	50	37
12	93	78	45	25
13	118	66	40	22
14	93	69	42	30
15	84	58	55	16
16	100	55	48	21
17	90	55	51	25
18	84	67	44	26
19	92	68	39	22
20	84	63	46	27
21	83	70	40	21
22	90	86	29	29
23	97	69	33	25
24	70	63	50	31
25	73	54	52	28
26	96	83	24	26
27	81	73	32	17
28	119	41	38	24
29	74	67	37	28
30	100	53	34	23
31	89	77	26	21
32	75	69	32	26
33	60	51	50	22
34	65	49	48	28
35	91	50	32	23
36	90	44	35	25
37	76	42	40	19
38	114	43	26	33
39	76	55	30	25
40	87	45	32	35
41	114	54	20	26
42	93	42	31	29
43	71	47	36	30
44	67	55	27	26
45	60	44	36	24
46	48	42	37	25
47	71	36	28	30
48	55	50	26	21
49	56	32	28	27
50	47	34	26	21
