Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	8
Problem-ID	140
no_item_types	655
no_items	1257
CONTAINER_DATA (l,w,h)	587	233	1
ITEMS_DATA:
Type	x	y	z	no_items
1	59	49	1	3
2	56	49	1	4
3	57	48	1	1
4	58	46	1	2
5	56	46	1	2
6	51	50	1	4
7	55	46	1	4
8	60	42	1	2
9	58	43	1	3
10	51	47	1	1
11	57	42	1	2
12	60	39	1	2
13	54	43	1	1
14	59	39	1	2
15	50	46	1	3
16	57	40	1	3
17	54	42	1	2
18	58	39	1	2
19	49	46	1	1
20	51	44	1	2
21	53	42	1	2
22	57	39	1	3
23	60	37	1	1
24	54	41	1	3
25	47	47	1	3
26	48	46	1	2
27	49	45	1	1
28	59	36	1	3
29	53	40	1	1
30	49	43	1	1
31	56	37	1	1
32	46	45	1	2
33	47	44	1	2
34	53	39	1	2
35	59	35	1	2
36	57	36	1	1
37	54	38	1	1
38	55	37	1	1
39	58	35	1	2
40	54	37	1	1
41	57	35	1	2
42	51	39	1	2
43	45	44	1	4
44	48	41	1	1
45	56	35	1	2
46	49	40	1	2
47	54	36	1	1
48	47	41	1	3
49	55	35	1	3
50	52	37	1	2
51	48	40	1	2
52	49	39	1	3
53	50	38	1	3
54	59	32	1	3
55	57	33	1	1
56	49	38	1	1
57	60	31	1	2
58	58	32	1	3
59	43	43	1	4
60	56	33	1	1
61	45	41	1	1
62	51	36	1	4
63	52	35	1	2
64	49	37	1	2
65	43	42	1	1
66	46	39	1	2
67	48	37	1	1
68	49	36	1	1
69	58	30	1	2
70	47	37	1	3
71	48	36	1	3
72	44	39	1	1
73	57	30	1	2
74	46	37	1	3
75	50	34	1	1
76	51	33	1	2
77	42	40	1	3
78	43	39	1	3
79	44	38	1	1
80	52	32	1	1
81	53	31	1	2
82	42	39	1	1
83	43	38	1	2
84	51	32	1	1
85	48	34	1	1
86	51	32	1	1
87	48	34	1	2
88	58	28	1	3
89	45	36	1	2
90	40	40	1	3
91	41	39	1	3
92	42	38	1	2
93	57	28	1	1
94	42	38	1	2
95	55	29	1	2
96	43	37	1	2
97	48	33	1	2
98	51	31	1	1
99	46	34	1	2
100	41	38	1	2
101	47	33	1	1
102	43	36	1	1
103	44	35	1	3
104	55	28	1	4
105	48	32	1	2
106	45	34	1	2
107	39	39	1	3
108	40	38	1	1
109	49	31	1	1
110	46	33	1	2
111	42	36	1	2
112	45	33	1	2
113	39	38	1	1
114	40	37	1	1
115	59	25	1	3
116	42	35	1	1
117	49	30	1	4
118	43	34	1	2
119	54	27	1	2
120	47	31	1	2
121	56	26	1	2
122	39	37	1	2
123	48	30	1	3
124	40	36	1	2
125	45	32	1	1
126	48	30	1	1
127	41	35	1	3
128	42	34	1	2
129	51	28	1	2
130	43	33	1	1
131	47	30	1	1
132	44	32	1	3
133	39	36	1	2
134	52	27	1	2
135	54	26	1	2
136	50	28	1	1
137	40	35	1	1
138	46	30	1	2
139	53	26	1	1
140	51	27	1	1
141	43	32	1	2
142	49	28	1	2
143	57	24	1	1
144	39	35	1	1
145	44	31	1	1
146	40	34	1	1
147	41	33	1	3
148	45	30	1	1
149	42	32	1	1
150	37	36	1	1
151	38	35	1	2
152	53	25	1	1
153	40	33	1	1
154	44	30	1	1
155	47	28	1	1
156	57	23	1	2
157	45	29	1	2
158	50	26	1	1
159	48	27	1	1
160	36	36	1	1
161	38	34	1	1
162	43	30	1	2
163	46	28	1	1
164	39	33	1	1
165	44	29	1	1
166	49	26	1	2
167	41	31	1	2
168	47	27	1	1
169	45	28	1	1
170	36	35	1	1
171	38	33	1	1
172	50	25	1	1
173	48	26	1	2
174	43	29	1	1
175	44	28	1	4
176	56	22	1	3
177	35	35	1	3
178	49	25	1	1
179	35	35	1	1
180	51	24	1	3
181	36	34	1	2
182	47	26	1	2
183	37	33	1	2
184	53	23	1	2
185	42	29	1	1
186	38	32	1	1
187	45	27	1	3
188	39	31	1	1
189	50	24	1	4
190	48	25	1	3
191	40	30	1	3
192	50	24	1	2
193	35	34	1	5
194	41	29	1	1
195	44	27	1	3
196	37	32	1	2
197	38	31	1	5
198	49	24	1	2
199	47	25	1	1
200	39	30	1	2
201	53	22	1	3
202	43	27	1	2
203	35	33	1	3
204	36	32	1	1
205	50	23	1	2
206	41	28	1	2
207	37	31	1	2
208	52	22	1	2
209	44	26	1	2
210	57	20	1	2
211	38	30	1	2
212	57	20	1	2
213	54	21	1	1
214	42	27	1	2
215	47	24	1	2
216	49	23	1	2
217	45	25	1	1
218	51	22	1	1
219	34	33	1	2
220	56	20	1	2
221	40	28	1	2
222	36	31	1	2
223	41	27	1	2
224	46	24	1	2
225	58	19	1	2
226	55	20	1	1
227	44	25	1	2
228	55	20	1	1
229	44	25	1	1
230	39	28	1	1
231	42	26	1	1
232	39	28	1	1
233	33	33	1	2
234	35	31	1	3
235	47	23	1	4
236	45	24	1	2
237	36	30	1	1
238	45	24	1	3
239	40	27	1	2
