Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	7
Problem-ID	137
no_item_types	88
no_items	1204
CONTAINER_DATA (l,w,h)	587	233	1
ITEMS_DATA:
Type	x	y	z	no_items
1	57	43	1	14
2	58	42	1	11
3	59	41	1	14
4	59	39	1	11
5	53	39	1	12
6	56	36	1	14
7	50	40	1	7
8	56	35	1	9
9	57	34	1	15
10	45	43	1	13
11	53	36	1	14
12	50	38	1	18
13	48	39	1	11
14	46	40	1	14
15	47	39	1	16
16	52	35	1	17
17	43	41	1	11
18	51	33	1	13
19	47	33	1	13
20	46	33	1	15
21	58	26	1	14
22	39	38	1	8
23	46	32	1	9
24	47	30	1	11
25	48	29	1	12
26	43	32	1	16
27	45	30	1	13
28	46	29	1	17
29	37	36	1	16
30	49	27	1	13
31	40	33	1	21
32	56	23	1	12
33	59	21	1	9
34	35	35	1	20
35	42	29	1	12
36	43	27	1	14
37	36	32	1	15
38	49	23	1	14
39	47	23	1	8
40	54	20	1	11
41	38	28	1	17
42	58	18	1	19
43	40	25	1	16
44	33	29	1	13
45	35	27	1	18
46	49	19	1	13
47	31	29	1	13
48	38	23	1	14
49	32	27	1	15
50	30	28	1	12
51	32	26	1	6
52	57	14	1	18
53	39	20	1	15
54	37	21	1	14
55	32	24	1	19
56	48	16	1	14
57	37	20	1	11
58	52	14	1	11
59	34	21	1	20
60	42	17	1	15
61	36	18	1	15
62	43	15	1	12
63	38	16	1	9
64	43	14	1	11
65	33	18	1	15
66	34	17	1	18
67	24	24	1	18
68	25	21	1	11
69	27	19	1	20
70	23	22	1	13
71	22	22	1	15
72	30	15	1	13
73	26	17	1	16
74	21	21	1	7
75	37	11	1	16
76	21	19	1	13
77	36	11	1	21
78	25	15	1	12
79	37	10	1	15
80	21	16	1	11
81	27	12	1	11
82	19	17	1	18
83	29	11	1	13
84	17	17	1	12
85	19	13	1	13
86	18	12	1	10
87	16	12	1	10
88	13	12	1	16
