Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	6
Problem-ID	10
no_item_types	30
no_items	2055
CONTAINER_DATA (l,w,h)	459	105	93
ITEMS_DATA:
Type	x	y	z	no_items
1	115	90	58	71
2	96	82	63	64
3	95	92	47	72
4	108	66	54	64
5	106	63	57	58
6	75	73	69	57
7	86	65	57	64
8	95	74	42	72
9	92	58	52	69
10	74	63	59	57
11	86	60	43	75
12	106	55	38	74
13	100	50	43	76
14	78	69	37	65
15	78	49	47	79
16	69	50	48	77
17	92	85	21	59
18	98	44	36	61
19	74	62	33	71
20	66	56	40	70
21	74	60	32	47
22	101	69	20	72
23	64	51	41	73
24	116	39	23	93
25	51	46	44	70
26	46	45	43	77
27	61	37	32	79
28	68	53	20	65
29	64	42	26	51
30	39	33	27	73
