Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	10
Problem-ID	128
no_item_types	581
no_items	1397
CONTAINER_DATA (l,w,h)	432	79	1
ITEMS_DATA:
Type	x	y	z	no_items
1	60	46	1	3
2	58	47	1	2
3	59	45	1	2
4	60	44	1	2
5	57	46	1	1
6	56	45	1	1
7	57	44	1	2
8	56	44	1	1
9	57	43	1	1
10	51	47	1	2
11	53	45	1	3
12	51	46	1	2
13	54	42	1	1
14	55	41	1	1
15	49	46	1	1
16	50	45	1	6
17	56	40	1	2
18	57	39	1	3
19	47	47	1	4
20	48	46	1	3
21	51	43	1	2
22	52	42	1	4
23	56	39	1	2
24	58	37	1	1
25	51	42	1	2
26	46	46	1	2
27	47	45	1	4
28	54	39	1	2
29	58	36	1	2
30	51	40	1	1
31	55	37	1	3
32	52	39	1	4
33	56	36	1	2
34	50	40	1	3
35	51	39	1	3
36	54	36	1	2
37	44	44	1	1
38	45	43	1	4
39	55	35	1	2
40	58	33	1	1
41	49	39	1	2
42	53	36	1	3
43	45	42	1	1
44	57	33	1	2
45	55	34	1	1
46	44	42	1	4
47	56	33	1	3
48	51	36	1	4
49	57	32	1	3
50	48	38	1	1
51	52	35	1	4
52	44	41	1	2
53	45	40	1	2
54	50	36	1	1
55	45	40	1	2
56	51	35	1	3
57	48	37	1	3
58	49	36	1	3
59	44	40	1	1
60	45	39	1	1
61	53	33	1	1
62	46	38	1	3
63	60	29	1	2
64	54	32	1	1
65	42	41	1	3
66	43	40	1	4
67	59	29	1	3
68	57	30	1	3
69	47	36	1	1
70	56	30	1	1
71	42	40	1	4
72	43	39	1	3
73	44	38	1	4
74	49	34	1	4
75	59	28	1	2
76	50	33	1	3
77	53	31	1	1
78	41	40	1	1
79	42	39	1	2
80	43	38	1	3
81	48	34	1	4
82	56	29	1	2
83	46	35	1	5
84	42	38	1	7
85	55	29	1	3
86	59	27	1	3
87	43	37	1	1
88	48	33	1	3
89	56	28	1	2
90	46	34	1	5
91	40	39	1	3
92	47	33	1	3
93	44	35	1	4
94	57	27	1	3
95	53	29	1	4
96	59	26	1	1
97	45	34	1	3
98	49	31	1	1
99	46	33	1	1
100	41	37	1	1
101	42	36	1	2
102	48	31	1	4
103	45	33	1	2
104	57	26	1	2
105	44	33	1	3
106	50	29	1	3
107	48	30	1	1
108	45	32	1	1
109	40	36	1	4
110	60	24	1	1
111	40	36	1	2
112	42	34	1	1
113	57	25	1	2
114	49	29	1	1
115	43	33	1	1
116	47	30	1	3
117	38	37	1	1
118	39	36	1	3
119	40	35	1	3
120	56	25	1	4
121	45	31	1	4
122	41	34	1	2
123	58	24	1	3
124	46	30	1	1
125	60	23	1	4
126	51	27	1	3
127	43	32	1	3
128	38	36	1	2
129	44	31	1	3
130	47	29	1	2
131	40	34	1	2
132	59	23	1	2
133	41	33	1	4
134	52	26	1	2
135	50	27	1	1
136	42	32	1	1
137	37	36	1	1
138	38	35	1	2
139	39	34	1	2
140	40	33	1	1
141	44	30	1	1
142	40	33	1	2
143	45	29	1	1
144	52	25	1	3
145	48	27	1	4
146	36	36	1	5
147	37	35	1	2
148	38	34	1	2
149	43	30	1	4
150	46	28	1	2
151	39	33	1	2
152	40	32	1	5
153	44	29	1	4
154	49	26	1	2
155	41	31	1	2
156	60	21	1	2
157	36	35	1	2
158	37	34	1	2
159	38	33	1	3
160	48	26	1	4
161	43	29	1	2
162	54	23	1	1
163	40	31	1	3
164	44	28	1	1
165	41	30	1	1
166	37	33	1	1
167	53	23	1	5
168	58	21	1	2
169	38	32	1	2
170	40	30	1	2
171	50	24	1	4
172	48	25	1	2
173	35	34	1	2
174	37	32	1	4
175	38	31	1	1
176	49	24	1	2
177	56	21	1	3
178	49	24	1	2
179	53	22	1	2
180	43	27	1	4
181	40	29	1	2
182	35	33	1	1
183	48	24	1	2
184	36	32	1	3
185	50	23	1	4
186	41	28	1	2
187	54	21	1	3
188	49	23	1	2
189	35	32	1	2
190	40	28	1	2
191	43	26	1	1
192	36	31	1	3
193	53	21	1	3
194	37	30	1	2
195	48	23	1	2
196	38	29	1	1
197	58	19	1	3
198	50	22	1	3
199	55	20	1	4
200	50	22	1	2
201	39	28	1	2
202	52	21	1	1
203	34	32	1	3
204	35	31	1	2
205	47	23	1	2
206	36	30	1	3
207	45	24	1	2
208	40	27	1	3
209	36	30	1	2
210	37	29	1	2
211	59	18	1	3
212	46	23	1	2
213	33	32	1	4
214	44	24	1	3
215	33	32	1	3
216	34	31	1	3
217	39	27	1	2
218	50	21	1	6
219	55	19	1	2
220	37	28	1	2
221	49	21	1	2
222	38	27	1	4
223	57	18	1	1
224	32	32	1	2
225	33	31	1	4
226	34	30	1	4
227	35	29	1	3
228	39	26	1	2
229	44	23	1	4
230	46	22	1	2
231	42	24	1	2
232	36	28	1	1
233	42	24	1	4
234	36	28	1	1
235	40	25	1	1
236	37	27	1	2
237	45	22	1	3
238	55	18	1	2
239	33	30	1	2
240	38	26	1	2
241	34	29	1	2
242	49	20	1	3
243	39	25	1	3
244	36	27	1	2
245	44	22	1	2
246	42	23	1	1
247	46	21	1	2
248	37	26	1	2
249	31	31	1	2
250	32	30	1	2
251	33	29	1	1
252	34	28	1	2
253	38	25	1	1
254	50	19	1	1
255	45	21	1	3
256	35	27	1	5
257	45	21	1	3
258	35	27	1	2
259	47	20	1	1
260	39	24	1	3
261	49	19	1	1
262	31	30	1	2
263	37	25	1	2
264	33	28	1	5
265	44	21	1	2
266	33	28	1	2
267	44	21	1	2
268	40	23	1	2
269	46	20	1	1
270	34	27	1	2
271	43	21	1	2
272	45	20	1	2
273	30	30	1	1
274	45	20	1	1
275	36	25	1	2
276	60	15	1	1
277	31	29	1	3
278	47	19	1	3
279	52	17	1	3
280	49	18	1	2
281	44	20	1	1
282	55	16	1	1
283	35	25	1	4
284	46	19	1	4
285	38	23	1	3
286	58	15	1	1
287	31	28	1	2
288	51	17	1	4
289	54	16	1	2
290	32	27	1	2
291	48	18	1	2
292	33	26	1	3
293	45	19	1	3
294	37	23	1	1
295	34	25	1	5
296	53	16	1	4
297	47	18	1	3
298	42	20	1	2
299	40	21	1	2
300	60	14	1	3
301	56	15	1	1
302	40	21	1	2
303	38	22	1	4
304	36	23	1	5
305	46	18	1	3
306	33	25	1	3
307	48	17	1	1
308	51	16	1	6
309	37	22	1	2
310	45	18	1	3
311	30	27	1	2
312	31	26	1	3
313	42	19	1	1
314	33	24	1	2
315	44	18	1	2
316	33	24	1	5
317	56	14	1	6
318	29	27	1	2
319	46	17	1	1
320	30	26	1	4
321	41	19	1	4
322	37	21	1	2
323	31	25	1	2
324	43	18	1	3
325	32	24	1	2
326	45	17	1	1
327	33	23	1	3
328	36	21	1	2
329	28	27	1	2
330	42	18	1	2
331	28	27	1	1
332	36	21	1	3
333	29	26	1	3
334	50	15	1	2
335	30	25	1	1
336	34	22	1	2
337	39	19	1	2
338	57	13	1	2
339	39	19	1	2
340	41	18	1	2
341	32	23	1	1
342	35	21	1	5
343	27	27	1	2
344	28	26	1	3
345	56	13	1	4
346	33	22	1	3
347	29	25	1	3
348	40	18	1	2
349	48	15	1	3
350	40	18	1	1
351	48	15	1	1
352	40	18	1	6
353	30	24	1	1
354	40	18	1	3
355	34	21	1	1
