Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	7
Problem-ID	99
no_item_types	50
no_items	1161
CONTAINER_DATA (l,w,h)	587	233	1
ITEMS_DATA:
Type	x	y	z	no_items
1	59	44	1	27
2	56	36	1	27
3	47	42	1	27
4	57	34	1	23
5	48	40	1	24
6	59	29	1	27
7	42	39	1	21
8	50	31	1	31
9	41	36	1	17
10	45	32	1	20
11	49	29	1	22
12	45	31	1	26
13	49	28	1	27
14	39	34	1	23
15	47	28	1	29
16	47	27	1	25
17	56	22	1	27
18	55	22	1	29
19	51	22	1	20
20	33	33	1	19
21	40	27	1	18
22	55	19	1	7
23	46	22	1	28
24	53	19	1	31
25	35	28	1	17
26	36	27	1	20
27	49	19	1	16
28	33	27	1	19
29	43	20	1	21
30	32	26	1	21
31	47	17	1	28
32	34	22	1	24
33	31	24	1	22
34	35	21	1	27
35	33	22	1	12
36	31	23	1	34
37	41	17	1	26
38	46	15	1	14
39	34	20	1	33
40	42	16	1	31
41	28	24	1	22
42	36	18	1	24
43	45	14	1	20
44	26	23	1	21
45	44	13	1	25
46	25	22	1	21
47	36	15	1	21
48	27	20	1	17
49	24	21	1	22
50	25	16	1	28
