Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	4
Problem-ID	2
no_item_types	30
no_items	1231
CONTAINER_DATA (l,w,h)	485	131	118
ITEMS_DATA:
Type	x	y	z	no_items
1	92	89	73	42
2	104	80	63	40
3	106	80	59	44
4	97	77	66	37
5	99	71	64	33
6	95	80	57	40
7	90	78	55	42
8	81	69	69	48
9	88	88	43	45
10	97	76	40	35
11	74	63	61	38
12	75	66	47	38
13	112	87	23	36
14	100	61	36	47
15	67	63	47	59
16	116	41	40	33
17	104	55	30	37
18	100	44	37	30
19	65	57	42	54
20	109	53	24	42
21	72	49	35	44
22	71	43	39	34
23	71	60	25	45
24	68	48	31	50
25	82	46	21	35
26	60	45	26	45
27	43	40	39	40
28	78	30	22	37
29	63	37	21	43
30	52	36	25	38
