Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	3
Problem-ID	101
no_item_types	60
no_items	1278
CONTAINER_DATA (l,w,h)	485	131	118
ITEMS_DATA:
Type	x	y	z	no_items
1	120	99	73	26
2	118	77	76	21
3	95	82	76	22
4	104	74	65	17
5	93	77	67	20
6	95	80	63	20
7	96	95	49	24
8	91	71	69	24
9	92	81	55	26
10	97	67	62	18
11	119	94	36	20
12	111	70	48	15
13	97	73	49	20
14	94	81	44	25
15	91	67	54	28
16	98	72	46	25
17	110	67	44	18
18	97	68	49	15
19	112	69	40	16
20	98	60	51	24
21	83	77	46	24
22	104	78	34	15
23	112	51	44	17
24	108	76	30	19
25	78	64	49	16
26	79	65	43	15
27	85	84	30	16
28	81	58	42	25
29	95	66	31	17
30	87	83	26	27
31	88	68	30	16
32	83	63	32	25
33	80	65	29	21
34	119	46	27	23
35	76	74	26	19
36	60	55	41	20
37	57	56	42	18
38	97	44	31	18
39	107	49	25	17
40	113	56	20	25
41	74	56	30	31
42	110	43	25	22
43	81	66	22	34
44	61	44	39	14
45	76	38	36	33
46	64	60	26	14
47	69	48	30	17
48	81	34	34	26
49	120	30	26	26
50	93	31	31	25
51	52	41	36	19
52	81	33	28	25
53	95	27	26	21
54	56	35	33	23
55	61	34	31	34
56	118	25	21	24
57	41	39	38	16
58	71	32	25	26
59	36	34	25	16
60	33	25	23	15
