Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	11
Problem-ID	116
no_item_types	69
no_items	2452
CONTAINER_DATA (l,w,h)	404	50	1
ITEMS_DATA:
Type	x	y	z	no_items
1	52	44	1	37
2	57	40	1	37
3	52	35	1	33
4	39	39	1	35
5	58	26	1	35
6	46	32	1	33
7	39	36	1	46
8	54	26	1	36
9	47	29	1	31
10	44	29	1	38
11	41	30	1	42
12	36	33	1	36
13	47	25	1	42
14	44	26	1	35
15	43	26	1	33
16	37	29	1	33
17	34	31	1	42
18	35	30	1	30
19	36	29	1	39
20	57	18	1	43
21	34	30	1	28
22	44	22	1	40
23	42	23	1	41
24	37	26	1	35
25	45	21	1	35
26	42	22	1	27
27	31	29	1	39
28	40	22	1	33
29	42	20	1	37
30	30	28	1	43
31	32	25	1	38
32	39	20	1	26
33	41	19	1	36
34	37	19	1	23
35	41	17	1	43
36	38	18	1	42
37	37	18	1	31
38	44	15	1	40
39	28	23	1	37
40	40	16	1	31
41	37	17	1	36
42	57	11	1	39
43	26	24	1	27
44	35	16	1	33
45	39	14	1	39
46	34	16	1	43
47	37	14	1	22
48	42	12	1	30
49	38	13	1	32
50	27	18	1	37
51	31	15	1	29
52	34	13	1	38
53	25	17	1	35
54	22	19	1	33
55	31	13	1	28
56	23	17	1	31
57	26	15	1	31
58	32	12	1	37
59	30	12	1	37
60	20	17	1	38
61	21	16	1	44
62	29	11	1	39
63	31	10	1	38
64	22	14	1	30
65	28	11	1	40
66	18	17	1	38
67	30	10	1	39
68	18	15	1	36
69	19	11	1	32
