Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	6
Problem-ID	31
no_item_types	100
no_items	1893
CONTAINER_DATA (l,w,h)	459	105	93
ITEMS_DATA:
Type	x	y	z	no_items
1	120	99	73	13
2	104	99	74	17
3	102	96	59	20
4	100	80	72	29
5	85	84	72	18
6	103	76	64	24
7	118	79	51	33
8	90	85	59	15
9	95	76	60	14
10	94	88	50	16
11	95	70	62	16
12	92	81	55	26
13	90	70	63	23
14	83	80	57	20
15	103	63	58	17
16	115	74	44	25
17	111	70	48	22
18	106	61	56	19
19	113	92	33	21
20	109	58	54	12
21	81	76	55	22
22	80	76	54	18
23	86	84	45	23
24	98	72	46	20
25	99	98	33	18
26	95	60	55	23
27	94	85	39	16
28	102	78	39	21
29	94	61	54	18
30	87	77	43	12
31	80	66	52	11
32	119	59	39	17
33	72	67	56	17
34	116	49	47	18
35	86	76	38	18
36	75	58	57	22
37	108	76	30	19
38	79	68	44	19
39	78	73	40	24
40	71	61	52	23
41	85	84	30	19
42	97	81	27	19
43	84	70	35	12
44	79	74	35	20
45	75	75	36	26
46	69	63	46	18
47	100	56	35	16
48	95	66	31	28
49	92	64	33	18
50	64	58	52	19
51	109	63	28	18
52	113	46	36	22
53	88	54	39	16
54	84	78	28	19
55	109	73	23	17
56	94	54	36	15
57	91	50	40	20
58	75	57	41	22
59	80	52	42	24
60	74	64	35	14
61	65	51	50	14
62	71	48	47	13
63	76	57	36	19
64	69	50	45	21
65	94	55	30	22
66	64	55	43	17
67	107	67	21	20
68	70	57	37	10
69	111	49	26	23
70	72	53	37	23
71	70	54	37	19
72	68	66	31	18
73	66	50	42	21
74	54	52	49	16
75	90	43	33	26
76	60	51	41	15
77	81	45	34	19
78	83	40	36	17
79	110	43	25	11
80	75	45	35	24
81	92	44	29	17
82	99	37	30	17
83	91	54	22	19
84	120	34	26	18
85	89	43	27	18
86	61	47	34	20
87	53	45	36	22
88	86	32	31	27
89	101	30	26	17
90	55	46	31	9
91	53	40	36	19
92	81	33	28	18
93	57	37	30	26
94	71	32	25	18
95	42	42	32	14
96	57	33	29	21
97	52	37	28	10
98	48	36	31	20
99	34	32	31	13
100	49	25	21	21
