Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	5
Problem-ID	83
no_item_types	40
no_items	2005
CONTAINER_DATA (l,w,h)	459	105	93
ITEMS_DATA:
Type	x	y	z	no_items
1	90	74	69	44
2	103	63	58	54
3	97	79	49	47
4	106	61	56	47
5	99	98	37	45
6	97	63	56	47
7	105	85	37	60
8	100	62	53	46
9	74	73	59	54
10	102	78	39	40
11	71	68	64	69
12	73	66	62	42
13	87	82	41	39
14	113	56	46	50
15	118	61	40	51
16	110	76	31	42
17	118	67	32	49
18	85	67	39	50
19	92	66	36	49
20	97	81	27	51
21	83	71	34	54
22	100	56	35	48
23	71	60	46	46
24	113	46	36	61
25	91	50	40	55
26	75	57	41	50
27	100	47	36	49
28	58	53	51	36
29	71	61	35	41
30	80	54	35	45
31	80	51	34	55
32	66	50	42	54
33	64	46	45	57
34	90	49	30	54
35	94	43	31	53
36	70	41	33	51
37	61	48	30	52
38	101	30	26	66
39	68	35	28	59
40	61	43	20	43
