Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	12
Problem-ID	118
no_item_types	512
no_items	2128
CONTAINER_DATA (l,w,h)	404	50	1
ITEMS_DATA:
Type	x	y	z	no_items
1	60	46	1	7
2	58	46	1	2
3	55	48	1	5
4	57	46	1	4
5	56	45	1	4
6	56	44	1	3
7	60	40	1	5
8	57	41	1	3
9	53	44	1	2
10	55	42	1	2
11	60	38	1	4
12	55	41	1	5
13	57	39	1	4
14	47	47	1	4
15	48	46	1	3
16	48	45	1	3
17	58	37	1	5
18	53	40	1	4
19	47	45	1	7
20	54	39	1	2
21	59	35	1	5
22	45	45	1	3
23	60	33	1	2
24	48	41	1	4
25	55	35	1	3
26	48	40	1	4
27	58	33	1	4
28	53	36	1	4
29	56	34	1	4
30	45	42	1	7
31	51	37	1	2
32	46	41	1	2
33	58	32	1	5
34	53	35	1	6
35	43	43	1	5
36	56	33	1	5
37	54	34	1	3
38	51	36	1	7
39	52	35	1	2
40	55	33	1	7
41	45	40	1	6
42	56	32	1	3
43	51	35	1	3
44	48	37	1	2
45	44	40	1	2
46	50	35	1	3
47	46	38	1	3
48	47	37	1	5
49	51	34	1	3
50	48	36	1	3
51	53	32	1	4
52	47	36	1	8
53	48	35	1	4
54	56	30	1	5
55	43	39	1	6
56	54	31	1	6
57	49	34	1	5
58	45	37	1	5
59	46	36	1	5
60	59	28	1	2
61	42	39	1	2
62	43	38	1	5
63	48	34	1	2
64	56	29	1	5
65	46	35	1	3
66	47	34	1	6
67	42	38	1	4
68	59	27	1	6
69	43	37	1	8
70	48	33	1	1
71	56	28	1	4
72	49	32	1	6
73	54	29	1	5
74	40	39	1	5
75	55	28	1	6
76	40	38	1	6
77	49	31	1	3
78	41	37	1	2
79	48	31	1	5
80	39	38	1	3
81	51	29	1	6
82	59	25	1	4
83	43	34	1	5
84	47	31	1	4
85	50	29	1	2
86	41	35	1	5
87	46	31	1	7
88	57	25	1	2
89	49	29	1	3
90	47	30	1	1
91	44	32	1	4
92	38	37	1	4
93	39	36	1	3
94	54	26	1	8
95	39	36	1	3
96	48	29	1	4
97	46	30	1	4
98	60	23	1	3
99	38	36	1	5
100	39	35	1	2
101	40	34	1	4
102	41	33	1	3
103	52	26	1	2
104	42	32	1	5
105	43	31	1	3
106	37	36	1	5
107	38	35	1	7
108	44	30	1	5
109	40	33	1	5
110	44	30	1	4
111	60	22	1	2
112	41	32	1	5
113	45	29	1	7
114	42	31	1	3
115	52	25	1	6
116	37	35	1	5
117	38	34	1	4
118	46	28	1	6
119	39	33	1	4
120	49	26	1	6
121	53	24	1	7
122	41	31	1	5
123	36	35	1	5
124	57	22	1	6
125	50	25	1	4
126	39	32	1	2
127	48	26	1	2
128	46	27	1	4
129	40	31	1	2
130	59	21	1	6
131	44	28	1	6
132	37	33	1	2
133	42	29	1	3
134	58	21	1	3
135	38	32	1	8
136	39	31	1	4
137	48	25	1	6
138	40	30	1	6
139	50	24	1	6
140	35	34	1	2
141	44	27	1	1
142	37	32	1	5
143	38	31	1	5
144	49	24	1	4
145	56	21	1	8
146	39	30	1	5
147	53	22	1	4
148	43	27	1	5
149	58	20	1	5
150	40	29	1	3
151	34	34	1	4
152	35	33	1	3
153	55	21	1	4
154	35	33	1	4
155	50	23	1	2
156	41	28	1	3
157	44	26	1	2
158	60	19	1	3
159	38	30	1	2
160	60	19	1	5
161	42	27	1	4
162	39	29	1	8
163	49	23	1	2
164	45	25	1	3
165	51	22	1	3
166	56	20	1	4
167	43	26	1	3
168	36	31	1	4
169	53	21	1	5
170	46	24	1	5
171	58	19	1	4
172	38	29	1	4
173	39	28	1	4
174	52	21	1	2
175	34	32	1	6
176	57	19	1	5
177	40	27	1	1
178	49	22	1	7
179	37	29	1	3
180	53	20	1	3
181	33	32	1	5
182	48	22	1	2
183	44	24	1	5
184	34	31	1	4
185	39	27	1	7
186	40	26	1	6
187	37	28	1	6
188	45	23	1	3
189	57	18	1	6
190	38	27	1	4
191	32	32	1	5
192	33	31	1	7
193	34	30	1	4
194	44	23	1	4
195	46	22	1	4
196	44	23	1	5
197	42	24	1	3
198	50	20	1	3
199	37	27	1	3
200	32	31	1	5
201	38	26	1	3
202	41	24	1	4
203	36	27	1	2
204	57	17	1	3
205	46	21	1	3
206	31	31	1	3
207	34	28	1	10
208	41	23	1	9
209	47	20	1	2
210	36	26	1	2
211	39	24	1	5
212	31	30	1	5
213	33	28	1	7
214	44	21	1	4
215	42	22	1	5
216	40	23	1	7
217	46	20	1	5
218	40	23	1	4
219	35	26	1	8
220	30	30	1	3
221	50	18	1	2
222	60	15	1	3
223	45	20	1	3
224	36	25	1	4
225	30	30	1	9
226	60	15	1	4
227	45	20	1	3
228	31	29	1	5
229	32	28	1	4
230	47	19	1	2
231	33	27	1	3
232	34	26	1	3
233	42	21	1	4
234	40	22	1	4
235	55	16	1	1
236	38	23	1	3
237	46	19	1	3
238	30	29	1	4
239	31	28	1	2
240	48	18	1	4
241	36	24	1	2
242	32	27	1	6
243	41	21	1	2
244	43	20	1	3
245	33	26	1	7
246	39	22	1	4
247	45	19	1	5
248	34	25	1	6
249	53	16	1	6
250	42	20	1	4
251	38	22	1	3
252	32	26	1	3
253	36	23	1	5
254	46	18	1	5
255	36	23	1	5
256	33	25	1	4
257	39	21	1	1
258	34	24	1	4
259	48	17	1	2
260	37	22	1	4
261	29	28	1	4
262	58	14	1	3
263	30	27	1	4
264	45	18	1	4
265	30	27	1	6
266	45	18	1	3
267	31	26	1	6
268	50	16	1	3
269	32	25	1	1
270	42	19	1	3
271	38	21	1	4
272	42	19	1	3
273	36	22	1	3
274	44	18	1	6
275	33	24	1	3
276	36	22	1	3
277	33	24	1	9
278	56	14	1	5
279	28	28	1	2
280	29	27	1	4
281	46	17	1	4
282	34	23	1	5
283	37	21	1	5
284	43	18	1	2
285	32	24	1	3
286	33	23	1	3
287	42	18	1	6
288	29	26	1	4
289	47	16	1	3
290	50	15	1	4
291	30	25	1	7
292	50	15	1	3
293	39	19	1	3
294	37	20	1	1
295	32	23	1	4
296	46	16	1	4
297	49	15	1	3
298	43	17	1	5
299	28	26	1	7
300	33	22	1	5
301	29	25	1	3
302	40	18	1	3
303	48	15	1	1
304	30	24	1	1
305	40	18	1	1
306	30	24	1	5
307	55	13	1	3
308	42	17	1	5
309	47	15	1	4
310	44	16	1	4
311	32	22	1	5
312	44	16	1	3
313	27	26	1	3
314	39	18	1	6
315	35	20	1	4
316	28	25	1	3
317	35	20	1	7
318	30	23	1	6
319	40	17	1	4
320	34	20	1	3
321	26	26	1	5
322	27	25	1	1
323	28	24	1	5
324	42	16	1	1
325	32	21	1	3
326	29	23	1	6
327	35	19	1	6
328	51	13	1	3
329	39	17	1	6
330	33	20	1	3
331	30	22	1	6
332	41	16	1	6
333	31	21	1	5
334	50	13	1	2
335	26	25	1	2
336	36	18	1	5
337	28	23	1	7
338	46	14	1	4
339	32	20	1	3
340	40	16	1	2
341	49	13	1	3
342	37	17	1	3
343	33	19	1	4
344	57	11	1	5
345	33	19	1	5
346	25	25	1	5
347	39	16	1	5
348	26	24	1	3
349	27	23	1	3
350	31	20	1	2
351	28	22	1	2
352	44	14	1	4
353	41	15	1	5
354	36	17	1	4
355	38	16	1	5
356	43	14	1	7
357	25	24	1	5
358	50	12	1	6
359	25	24	1	6
360	60	10	1	6
361	26	23	1	3
362	46	13	1	2
363	27	22	1	2
364	37	16	1	7
365	31	19	1	2
366	28	21	1	6
367	49	12	1	7
368	39	15	1	7
369	29	20	1	8
370	34	17	1	6
371	36	16	1	4
372	48	12	1	6
373	32	18	1	7
374	25	23	1	5
375	26	22	1	1
376	52	11	1	3
377	30	19	1	1
378	33	17	1	3
379	40	14	1	2
380	28	20	1	7
381	43	13	1	4
382	24	23	1	8
383	29	19	1	3
384	39	14	1	3
385	26	21	1	5
386	34	16	1	2
387	32	17	1	3
388	34	16	1	5
389	30	18	1	5
390	28	19	1	9
391	38	14	1	3
392	33	16	1	5
393	31	17	1	6
394	29	18	1	3
395	40	13	1	5
396	26	20	1	2
397	37	14	1	8
398	32	16	1	8
399	30	17	1	5
400	34	15	1	2
401	30	17	1	6
402	46	11	1	5
403	36	14	1	5
404	28	18	1	6
405	25	20	1	6
406	26	19	1	5
407	38	13	1	4
408	49	10	1	5
409	35	14	1	6
410	32	15	1	3
411	24	20	1	2
412	28	17	1	7
413	25	19	1	2
414	43	11	1	3
415	36	13	1	3
416	31	15	1	4
417	29	16	1	6
418	42	11	1	5
419	33	14	1	5
420	27	17	1	6
421	35	13	1	5
422	30	15	1	3
423	45	10	1	3
424	32	14	1	2
425	37	12	1	3
426	26	17	1	5
427	22	20	1	4
428	44	10	1	2
429	22	20	1	8
430	23	19	1	6
431	29	15	1	5
432	27	16	1	4
433	36	12	1	3
434	24	18	1	4
435	39	11	1	2
436	25	17	1	2
437	21	20	1	3
438	28	15	1	7
439	26	16	1	4
440	37	11	1	4
441	25	16	1	3
442	33	12	1	3
443	28	14	1	4
444	23	17	1	3
445	26	15	1	2
446	32	12	1	3
