Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	5
Problem-ID	65
no_item_types	20
no_items	1746
CONTAINER_DATA (l,w,h)	459	105	93
ITEMS_DATA:
Type	x	y	z	no_items
1	104	91	76	87
2	100	80	72	93
3	82	75	65	85
4	83	80	57	84
5	94	85	44	89
6	109	58	54	77
7	87	77	43	97
8	79	73	45	77
9	109	81	28	95
10	93	93	28	74
11	104	78	26	90
12	88	54	39	83
13	94	54	36	79
14	94	55	30	90
15	71	56	33	94
16	83	40	36	96
17	108	40	26	90
18	91	54	22	88
19	72	37	32	98
20	34	32	31	80
