Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	5
Problem-ID	124
no_item_types	80
no_items	1792
CONTAINER_DATA (l,w,h)	459	105	93
ITEMS_DATA:
Type	x	y	z	no_items
1	119	84	80	22
2	98	94	75	22
3	103	80	79	17
4	100	91	70	20
5	108	97	59	32
6	116	97	53	20
7	116	77	66	18
8	98	96	56	26
9	96	79	69	27
10	96	75	57	24
11	94	92	47	30
12	98	88	47	24
13	93	79	54	31
14	93	83	47	14
15	103	69	49	18
16	97	91	39	22
17	113	92	33	27
18	97	80	43	31
19	78	77	55	14
20	78	72	57	16
21	90	67	51	22
22	90	75	45	18
23	90	81	40	30
24	92	63	50	24
25	116	67	37	21
26	76	74	51	24
27	119	59	39	31
28	75	60	60	24
29	116	49	47	11
30	67	64	60	25
31	91	60	47	21
32	118	98	22	31
33	87	71	41	16
34	67	67	55	23
35	108	57	40	25
36	95	65	39	23
37	83	78	37	24
38	117	52	39	17
39	79	68	44	25
40	62	60	58	20
41	111	60	32	19
42	91	69	32	21
43	92	64	33	26
44	99	53	36	18
45	95	54	36	18
46	77	54	44	25
47	62	57	50	25
48	99	46	38	22
49	88	59	33	21
50	97	53	32	24
51	83	56	35	20
52	76	50	41	21
53	78	68	29	24
54	86	51	35	30
55	71	63	33	16
56	54	52	49	20
57	69	51	38	27
58	72	51	34	24
59	75	45	35	16
60	101	46	25	16
61	61	44	42	20
62	67	41	41	18
63	77	48	30	20
64	99	37	30	19
65	97	35	28	17
66	67	39	35	17
67	69	49	27	29
68	59	42	34	28
69	81	40	26	23
70	83	44	23	26
71	68	34	33	24
72	80	30	30	25
73	64	35	32	20
74	59	35	34	27
75	47	40	32	22
76	91	25	24	18
77	57	33	29	17
78	52	37	28	31
79	41	33	31	26
80	40	26	23	22
