Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	8
Problem-ID	73
no_item_types	265
no_items	1322
CONTAINER_DATA (l,w,h)	587	233	1
ITEMS_DATA:
Type	x	y	z	no_items
1	59	44	1	9
2	58	44	1	4
3	53	48	1	8
4	55	46	1	4
5	51	47	1	6
6	59	40	1	3
7	51	44	1	5
8	49	45	1	7
9	56	39	1	3
10	56	38	1	2
11	59	35	1	6
12	59	34	1	9
13	53	37	1	8
14	49	40	1	3
15	44	44	1	5
16	48	40	1	7
17	45	42	1	8
18	50	37	1	3
19	47	39	1	4
20	57	32	1	4
21	46	39	1	4
22	52	34	1	5
23	50	35	1	2
24	47	37	1	8
25	51	34	1	6
26	44	39	1	5
27	52	33	1	4
28	44	39	1	5
29	46	36	1	3
30	60	27	1	5
31	46	35	1	6
32	47	34	1	5
33	57	28	1	6
34	55	29	1	2
35	48	33	1	2
36	46	34	1	4
37	42	37	1	9
38	47	33	1	5
39	43	36	1	8
40	44	35	1	5
41	48	32	1	5
42	45	34	1	8
43	49	31	1	6
44	41	37	1	6
45	43	35	1	5
46	45	33	1	9
47	53	28	1	6
48	41	36	1	2
49	46	32	1	4
50	47	31	1	5
51	59	24	1	4
52	39	36	1	4
53	56	25	1	4
54	58	24	1	2
55	49	28	1	1
56	39	35	1	3
57	44	31	1	5
58	59	23	1	4
59	45	30	1	2
60	37	36	1	4
61	38	35	1	7
62	49	27	1	4
63	41	32	1	9
64	39	33	1	6
65	44	29	1	4
66	49	26	1	4
67	53	24	1	3
68	46	27	1	5
69	59	21	1	4
70	36	34	1	6
71	43	28	1	5
72	52	23	1	3
73	35	34	1	7
74	49	24	1	6
75	39	30	1	2
76	45	26	1	7
77	39	30	1	6
78	43	27	1	3
79	40	29	1	4
80	35	33	1	4
81	36	32	1	3
82	41	28	1	5
83	37	31	1	8
84	44	26	1	8
85	38	30	1	4
86	47	24	1	5
87	56	20	1	4
88	43	26	1	3
89	37	30	1	2
90	48	23	1	7
91	50	22	1	4
92	34	32	1	2
93	35	31	1	8
94	54	20	1	6
95	36	30	1	4
96	49	22	1	8
97	37	29	1	5
98	59	18	1	4
99	46	23	1	4
100	39	27	1	5
101	35	30	1	6
102	40	26	1	3
103	37	28	1	4
104	38	27	1	7
105	41	25	1	3
106	35	29	1	3
107	39	26	1	3
108	44	23	1	6
109	40	25	1	7
110	37	27	1	4
111	32	31	1	2
112	33	30	1	3
113	34	29	1	8
114	41	24	1	5
115	35	28	1	4
116	49	20	1	5
117	57	17	1	4
118	33	29	1	2
119	50	19	1	5
120	45	21	1	6
121	35	27	1	4
122	36	26	1	6
123	39	24	1	2
124	31	30	1	6
125	37	25	1	4
126	42	22	1	1
127	46	20	1	8
128	51	18	1	3
129	31	29	1	3
130	37	24	1	4
131	38	23	1	4
132	51	17	1	5
133	54	16	1	9
134	43	20	1	6
135	33	26	1	8
136	45	19	1	4
137	37	23	1	5
138	34	25	1	6
139	31	27	1	6
140	36	23	1	4
141	33	25	1	5
142	29	28	1	4
143	31	26	1	3
144	35	23	1	7
145	56	14	1	7
146	49	16	1	5
147	39	20	1	4
148	31	25	1	2
149	43	18	1	7
150	55	14	1	2
151	40	19	1	6
152	38	20	1	5
153	33	23	1	6
154	47	16	1	4
155	30	25	1	4
156	31	24	1	3
157	49	15	1	7
158	38	19	1	4
159	36	20	1	5
160	30	24	1	3
161	48	15	1	8
162	35	20	1	8
163	41	17	1	3
164	33	21	1	5
165	30	23	1	7
166	43	16	1	7
167	38	18	1	8
168	28	24	1	3
169	29	23	1	3
170	37	18	1	5
171	33	20	1	9
172	26	25	1	4
173	50	13	1	3
174	26	25	1	6
175	36	18	1	5
176	33	19	1	4
177	39	16	1	2
178	27	23	1	5
179	31	20	1	6
180	28	22	1	3
181	56	11	1	4
182	34	18	1	2
183	36	17	1	4
184	29	21	1	3
185	32	19	1	6
186	40	15	1	6
187	25	24	1	5
188	37	16	1	2
189	31	19	1	4
190	49	12	1	7
191	36	16	1	6
192	25	23	1	8
193	30	19	1	5
194	35	16	1	8
195	28	20	1	7
196	29	19	1	9
197	25	22	1	9
198	32	17	1	3
199	34	16	1	5
200	27	20	1	9
201	45	12	1	3
202	27	20	1	4
203	36	15	1	8
204	41	13	1	2
205	33	16	1	7
206	27	19	1	4
207	34	15	1	5
208	39	13	1	3
209	23	22	1	7
210	46	11	1	4
211	23	22	1	5
212	28	18	1	7
213	33	15	1	4
214	38	13	1	3
215	35	14	1	5
216	27	18	1	3
217	44	11	1	2
218	37	13	1	3
219	40	12	1	8
220	30	16	1	6
221	32	15	1	2
222	34	14	1	2
223	26	18	1	6
224	31	15	1	5
225	23	20	1	5
226	35	13	1	5
227	30	15	1	7
228	34	13	1	5
229	21	21	1	4
230	44	10	1	6
231	40	11	1	3
232	23	19	1	2
233	43	10	1	8
234	22	19	1	7
235	32	13	1	9
236	26	16	1	4
237	37	11	1	4
238	31	13	1	3
239	20	20	1	5
240	36	11	1	4
241	30	13	1	4
242	26	15	1	3
243	24	16	1	4
244	25	15	1	7
245	23	16	1	7
246	20	18	1	10
247	25	14	1	4
248	19	18	1	8
249	28	12	1	4
250	22	15	1	6
251	27	12	1	8
252	18	17	1	7
253	25	12	1	4
254	24	12	1	5
255	19	15	1	9
256	21	13	1	5
257	24	11	1	4
258	20	13	1	8
259	17	15	1	7
260	18	14	1	4
261	21	12	1	4
262	16	15	1	5
263	18	13	1	6
264	15	14	1	4
265	15	13	1	5
