Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	4
Problem-ID	98
no_item_types	500
no_items	1292
CONTAINER_DATA (l,w,h)	485	131	118
ITEMS_DATA:
Type	x	y	z	no_items
1	113	91	76	2
2	114	85	77	4
3	102	95	74	3
4	115	78	75	3
5	117	74	73	1
6	111	96	59	2
7	110	84	68	3
8	108	84	69	2
9	96	95	68	3
10	110	83	67	1
11	94	94	69	6
12	109	85	65	3
13	98	79	77	4
14	89	86	77	1
15	117	75	65	1
16	106	80	67	5
17	96	95	61	3
18	95	91	63	2
19	97	77	70	7
20	120	67	65	2
21	103	93	54	2
22	93	83	67	1
23	86	80	75	3
24	120	93	46	2
25	93	77	71	2
26	101	81	62	2
27	108	78	60	1
28	103	71	69	1
29	104	70	69	5
30	112	73	61	1
31	90	80	68	3
32	86	86	66	4
33	118	71	58	2
34	97	79	63	2
35	100	81	59	1
36	113	78	54	1
37	93	72	71	3
38	97	74	66	2
39	112	66	64	2
40	115	82	50	2
41	98	92	52	2
42	86	79	69	2
43	120	77	49	2
44	97	83	56	2
45	96	69	68	2
46	98	79	58	2
47	108	78	53	1
48	97	85	54	4
49	118	71	53	3
50	99	69	65	2
51	107	72	57	2
52	84	78	67	5
53	104	78	54	3
54	109	68	59	1
55	115	71	53	3
56	78	76	73	2
57	92	77	61	1
58	91	69	68	3
59	96	90	49	2
60	84	80	62	3
61	88	80	59	2
62	88	71	66	3
63	107	70	55	5
64	101	86	47	3
65	97	93	45	1
66	102	73	54	1
67	112	65	55	2
68	76	75	70	1
69	82	80	60	3
70	99	64	62	4
71	100	71	55	2
72	87	76	59	1
73	108	72	50	6
74	119	57	57	3
75	90	74	58	2
76	90	66	65	3
77	103	70	53	3
78	88	71	61	2
79	99	64	60	1
80	86	80	55	2
81	97	81	48	5
82	104	85	42	3
83	77	77	62	3
84	88	85	49	3
85	105	81	43	1
86	100	67	54	5
87	113	64	50	1
88	84	81	53	1
89	118	66	46	1
90	112	57	56	3
91	84	72	59	4
92	117	78	39	2
93	119	55	54	4
94	96	73	50	3
95	102	76	45	1
96	98	86	41	2
97	77	72	62	5
98	117	81	36	3
99	82	65	64	4
100	77	72	61	3
101	118	55	52	3
102	95	67	53	1
103	96	76	46	3
104	97	75	46	4
105	100	75	44	2
106	80	79	52	3
107	90	90	40	6
108	115	55	51	3
109	108	63	47	3
110	102	95	33	2
111	87	60	60	3
112	87	78	46	5
113	75	73	57	2
114	102	87	35	3
115	71	69	62	2
116	72	69	61	3
117	107	59	48	2
118	88	66	52	1
119	73	70	59	3
120	88	67	51	2
121	87	64	54	3
122	95	93	34	3
123	92	68	48	2
124	81	65	57	2
125	105	68	42	3
126	79	69	55	3
127	91	78	42	4
128	100	59	50	1
129	117	74	34	2
130	94	68	46	1
131	74	65	61	1
132	87	76	44	2
133	83	74	47	2
134	98	60	49	3
135	96	66	45	3
136	90	62	51	4
137	79	62	58	2
138	78	62	58	2
139	79	63	56	2
140	74	71	53	3
141	77	63	57	2
142	84	67	49	2
143	84	78	42	1
144	106	59	44	5
145	78	66	53	1
146	75	67	54	4
147	75	65	55	2
148	76	69	51	2
149	79	72	47	6
150	92	85	34	4
151	115	66	35	2
152	85	82	38	5
153	111	58	41	4
154	81	72	45	4
155	96	88	31	3
156	92	71	40	2
157	92	67	42	5
158	91	79	36	4
159	118	51	43	5
160	92	76	37	2
161	85	62	49	3
162	69	68	55	2
163	102	72	35	4
164	79	66	49	4
165	80	76	42	1
166	80	58	55	2
167	92	60	46	2
168	75	66	51	3
169	79	58	55	2
170	115	81	27	4
171	101	80	31	2
172	98	58	44	2
173	89	85	33	2
174	120	80	26	2
175	74	70	48	1
176	78	59	54	3
177	117	73	29	3
178	115	58	37	5
179	111	57	39	1
180	73	65	52	3
181	92	67	40	3
182	80	59	52	4
183	85	74	39	1
184	90	73	37	6
185	84	76	38	2
186	100	59	41	2
187	115	95	22	4
188	78	57	54	3
189	119	56	36	3
190	112	69	31	2
191	76	65	48	2
192	71	65	51	2
193	84	82	34	2
194	114	76	27	4
195	81	64	45	3
196	90	74	35	3
197	82	66	43	3
198	84	53	52	2
199	88	82	32	2
200	80	61	47	3
201	73	58	54	2
202	87	75	35	2
203	79	64	45	3
204	78	56	52	2
205	100	84	27	1
206	116	93	21	1
207	76	69	43	2
208	87	74	35	4
209	96	52	45	3
210	77	71	41	2
211	99	73	31	2
212	67	63	53	2
213	116	48	40	3
214	103	80	27	5
215	96	68	34	5
216	94	59	40	3
217	81	57	48	3
218	107	48	43	1
219	76	64	45	1
220	100	91	24	2
221	76	54	53	2
222	74	58	50	1
223	112	66	29	3
224	75	56	51	3
225	76	67	42	3
226	75	66	43	2
227	73	71	41	4
228	63	59	57	3
229	114	53	35	4
230	77	74	37	3
231	72	61	48	4
232	79	54	49	2
233	96	62	35	3
234	111	75	25	1
235	74	68	41	1
236	87	67	35	2
237	75	68	40	4
238	97	75	28	3
239	94	56	38	3
240	76	64	41	1
241	91	59	37	2
242	104	53	36	3
243	105	51	37	2
244	111	71	25	3
245	69	62	46	1
246	84	65	36	4
247	96	93	22	3
248	101	81	24	2
249	94	72	29	2
250	86	57	40	3
251	104	85	22	2
252	77	56	45	3
253	67	59	49	4
254	89	68	32	2
255	83	63	37	2
256	102	70	27	3
257	73	73	36	3
258	80	51	47	2
259	115	45	37	3
260	95	53	38	2
261	73	67	39	2
262	88	57	38	6
263	67	58	49	3
264	104	53	34	1
265	78	50	48	2
266	83	75	30	3
267	63	57	52	1
268	97	87	22	1
269	74	66	38	3
270	109	63	27	3
271	66	56	50	2
272	89	61	34	3
273	84	61	36	4
274	116	48	33	1
275	65	54	52	1
276	80	65	35	1
277	85	61	35	1
278	96	51	37	2
279	76	54	44	3
280	79	76	30	4
281	73	56	44	4
282	96	60	31	3
283	70	51	50	2
284	76	69	34	3
285	66	60	45	2
286	100	89	20	3
287	79	66	34	4
288	74	72	33	4
289	71	65	38	3
290	110	43	37	2
291	60	57	51	3
292	71	61	40	2
293	83	52	40	3
294	99	83	21	4
295	112	57	27	1
296	61	54	52	3
297	88	46	42	2
298	69	50	49	2
299	96	73	24	3
300	80	65	32	2
301	78	56	38	1
302	111	45	33	2
303	89	88	21	2
304	93	43	41	3
305	96	46	37	2
306	67	53	46	2
307	111	49	30	3
308	87	69	27	2
309	116	48	29	1
