Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	2
Problem-ID	117
no_item_types	698
no_items	1173
CONTAINER_DATA (l,w,h)	587	233	220
ITEMS_DATA:
Type	x	y	z	no_items
1	120	98	74	3
2	120	99	72	3
3	117	93	76	1
4	115	98	63	1
5	120	82	72	2
6	105	88	75	1
7	118	98	57	1
8	111	79	73	1
9	102	100	62	2
10	99	91	70	1
11	112	89	62	1
12	103	100	60	2
13	117	88	60	1
14	96	81	78	1
15	104	92	63	1
16	108	84	66	4
17	88	85	80	2
18	94	86	74	2
19	95	85	74	2
20	114	77	67	4
21	104	86	65	2
22	100	92	63	3
23	108	80	67	2
24	110	82	64	2
25	113	75	68	1
26	97	80	73	2
27	109	74	70	1
28	99	79	72	3
29	113	92	54	1
30	119	69	68	3
31	106	80	65	1
32	120	79	58	2
33	107	73	70	2
34	94	88	66	2
35	103	91	58	2
36	97	93	60	1
37	102	76	69	1
38	98	92	59	2
39	116	71	64	1
40	93	91	62	1
41	92	86	66	2
42	89	77	76	1
43	90	78	74	1
44	99	86	61	1
45	114	100	45	1
46	109	92	51	3
47	109	72	65	1
48	87	79	74	2
49	81	80	78	1
50	120	69	61	1
51	117	87	49	1
52	95	76	69	2
53	106	92	51	2
54	95	78	67	3
55	114	82	53	3
56	100	93	53	2
57	84	79	74	1
58	93	89	59	1
59	92	79	67	1
60	95	84	61	2
61	89	78	70	1
62	97	86	58	3
63	117	70	59	2
64	99	87	56	2
65	85	79	71	2
66	96	90	55	1
67	109	68	64	2
68	115	77	53	1
69	94	78	64	1
70	102	74	62	3
71	88	75	70	1
72	87	80	66	1
73	104	70	63	1
74	92	74	67	2
75	110	74	56	2
76	99	99	46	1
77	91	76	65	3
78	115	78	50	2
79	113	76	52	1
80	96	83	56	1
81	89	82	61	3
82	111	70	57	2
83	99	77	58	1
84	84	78	67	2
85	92	69	69	1
86	94	89	52	2
87	97	77	58	2
88	98	72	61	1
89	113	95	40	3
90	120	65	55	1
91	120	99	36	1
92	102	65	64	5
93	111	98	39	1
94	116	69	53	1
95	108	89	44	1
96	97	80	54	1
97	104	66	61	2
98	94	68	65	1
99	85	74	66	3
100	87	78	61	2
101	120	82	42	1
102	119	62	56	1
103	91	81	56	1
104	78	73	72	2
105	79	73	71	2
106	112	73	50	1
107	80	79	64	2
108	78	73	71	2
109	120	60	56	3
110	112	92	39	2
111	92	87	50	3
112	92	82	53	1
113	119	67	50	1
114	113	88	40	2
115	97	64	64	2
116	103	89	43	2
117	106	63	59	2
118	101	75	52	1
119	96	65	63	2
120	76	76	68	1
121	98	69	57	3
122	104	74	50	3
