Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	4
Problem-ID	28
no_item_types	80
no_items	1325
CONTAINER_DATA (l,w,h)	485	131	118
ITEMS_DATA:
Type	x	y	z	no_items
1	108	84	69	25
2	96	95	68	16
3	101	81	62	16
4	93	72	71	17
5	86	79	69	15
6	108	78	53	20
7	92	77	61	10
8	107	70	55	17
9	99	64	62	21
10	108	72	50	10
11	90	66	65	16
12	88	71	61	17
13	100	67	54	13
14	112	57	56	20
15	119	55	54	11
16	96	73	50	15
17	102	95	33	19
18	87	60	60	16
19	75	73	57	9
20	105	68	42	19
21	75	67	54	14
22	76	69	51	18
23	79	72	47	23
24	92	85	34	15
25	75	66	51	24
26	89	85	33	19
27	78	59	54	16
28	80	59	52	20
29	90	73	37	14
30	115	95	22	11
31	90	74	35	8
32	114	53	35	22
33	77	74	37	10
34	72	61	48	21
35	75	68	40	15
36	91	59	37	26
37	101	81	24	16
38	94	72	29	19
39	73	73	36	18
40	95	53	38	16
41	80	65	35	13
42	96	51	37	14
43	76	54	44	17
44	96	60	31	15
45	79	66	34	19
46	110	43	37	14
47	96	73	24	23
48	111	49	30	15
49	68	53	44	17
50	102	46	32	21
51	79	73	26	21
52	65	49	47	26
53	69	61	35	15
54	64	48	46	13
55	100	48	29	23
56	68	51	40	13
57	88	46	34	10
58	73	57	33	13
59	117	38	30	11
60	79	54	31	20
61	63	57	36	14
62	91	45	31	10
63	120	52	20	16
64	98	45	28	16
65	90	36	35	15
66	61	58	32	25
67	87	49	26	14
68	86	36	34	16
69	80	44	29	12
70	77	42	30	13
71	66	38	38	20
72	50	41	40	17
73	48	45	35	19
74	53	46	31	17
75	58	44	27	19
76	75	37	24	18
77	72	35	26	16
78	105	27	22	14
79	51	31	31	19
80	79	25	22	15
