Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	3
Problem-ID	88
no_item_types	40
no_items	1129
CONTAINER_DATA (l,w,h)	485	131	118
ITEMS_DATA:
Type	x	y	z	no_items
1	104	99	74	30
2	114	88	75	26
3	99	90	59	33
4	90	85	59	34
5	89	81	62	28
6	114	66	53	23
7	79	71	68	31
8	115	74	44	34
9	92	77	51	23
10	117	56	55	28
11	81	76	55	24
12	108	97	32	12
13	88	73	51	31
14	99	98	33	30
15	118	84	27	31
16	72	72	51	27
17	75	66	53	35
18	75	58	57	40
19	93	72	35	28
20	102	71	31	29
21	96	61	38	29
22	79	74	35	35
23	109	55	34	21
24	73	59	45	30
25	120	47	32	20
26	67	53	49	29
27	82	54	39	24
28	78	48	46	26
29	73	64	35	37
30	67	60	38	22
31	107	67	21	30
32	81	48	38	23
33	95	54	28	30
34	74	43	38	30
35	65	49	26	30
36	51	49	32	26
37	55	46	31	27
38	60	38	34	23
39	57	37	30	23
40	40	33	23	37
