Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	9
Problem-ID	113
no_item_types	66
no_items	1366
CONTAINER_DATA (l,w,h)	432	79	1
ITEMS_DATA:
Type	x	y	z	no_items
1	59	48	1	21
2	55	37	1	19
3	59	33	1	24
4	48	40	1	19
5	58	32	1	21
6	47	37	1	18
7	43	39	1	19
8	48	33	1	31
9	51	31	1	14
10	56	28	1	15
11	54	29	1	28
12	45	34	1	23
13	46	33	1	19
14	40	37	1	18
15	48	28	1	22
16	37	36	1	19
17	43	30	1	23
18	59	20	1	21
19	34	34	1	19
20	48	24	1	20
21	51	22	1	24
22	35	32	1	24
23	34	32	1	19
24	40	27	1	23
25	33	31	1	20
26	34	30	1	16
27	56	18	1	19
28	47	21	1	22
29	35	27	1	29
30	47	20	1	19
31	41	22	1	17
32	49	18	1	16
33	50	17	1	26
34	53	16	1	20
35	30	28	1	18
36	55	15	1	19
37	41	20	1	22
38	31	26	1	12
39	42	19	1	28
40	34	23	1	21
41	42	18	1	22
42	29	26	1	22
43	50	15	1	26
44	39	19	1	22
45	32	22	1	22
46	37	19	1	24
47	41	17	1	19
48	30	23	1	22
49	49	14	1	20
50	35	17	1	19
51	34	17	1	22
52	41	14	1	14
53	33	17	1	24
54	28	20	1	17
55	25	21	1	14
56	28	18	1	18
57	25	20	1	16
58	30	15	1	15
59	25	17	1	22
60	23	18	1	24
61	25	15	1	18
62	24	15	1	35
63	27	12	1	21
64	20	16	1	23
65	19	16	1	19
66	30	10	1	19
