Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	10
Problem-ID	34
no_item_types	90
no_items	1522
CONTAINER_DATA (l,w,h)	432	79	1
ITEMS_DATA:
Type	x	y	z	no_items
1	59	48	1	18
2	48	44	1	12
3	57	34	1	15
4	45	42	1	23
5	56	33	1	16
6	59	31	1	12
7	49	37	1	14
8	59	28	1	16
9	54	30	1	15
10	42	38	1	10
11	39	39	1	13
12	47	31	1	17
13	38	38	1	16
14	42	34	1	9
15	60	23	1	13
16	54	25	1	18
17	38	35	1	14
18	52	25	1	13
19	36	36	1	12
20	47	27	1	28
21	45	28	1	15
22	47	26	1	19
23	42	29	1	15
24	38	32	1	18
25	57	21	1	7
26	55	21	1	13
27	42	27	1	16
28	46	24	1	16
29	36	30	1	21
30	49	22	1	20
31	38	27	1	21
32	40	25	1	23
33	38	26	1	15
34	39	25	1	20
35	40	24	1	22
36	55	17	1	16
37	51	18	1	18
38	57	16	1	21
39	35	26	1	15
40	41	22	1	19
41	30	29	1	21
42	35	24	1	17
43	31	27	1	16
44	38	22	1	19
45	46	18	1	14
46	37	22	1	17
47	35	23	1	10
48	29	27	1	19
49	35	22	1	9
50	36	21	1	21
51	49	15	1	25
52	35	21	1	12
53	38	19	1	19
54	31	23	1	15
55	47	15	1	20
56	36	19	1	17
57	40	17	1	28
58	48	14	1	24
59	29	23	1	15
60	53	12	1	16
61	28	22	1	12
62	36	17	1	23
63	32	19	1	19
64	27	22	1	22
65	36	16	1	13
66	26	22	1	12
67	30	19	1	12
68	31	17	1	18
69	52	10	1	17
70	24	20	1	15
71	39	12	1	16
72	41	11	1	22
73	30	15	1	19
74	32	14	1	14
75	28	16	1	10
76	34	13	1	13
77	28	15	1	17
78	34	12	1	18
79	33	12	1	12
80	26	15	1	22
81	20	19	1	26
82	19	19	1	25
83	25	14	1	20
84	18	17	1	12
85	17	17	1	21
86	16	15	1	19
87	19	12	1	14
88	16	14	1	17
89	17	12	1	14
90	20	10	1	20
