Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	12
Problem-ID	87
no_item_types	330
no_items	1959
CONTAINER_DATA (l,w,h)	404	50	1
ITEMS_DATA:
Type	x	y	z	no_items
1	60	49	1	5
2	57	50	1	4
3	58	44	1	9
4	52	46	1	3
5	51	45	1	4
6	54	42	1	5
7	51	44	1	3
8	60	37	1	9
9	48	46	1	4
10	59	36	1	6
11	49	43	1	7
12	56	37	1	7
13	49	42	1	10
14	55	37	1	5
15	58	35	1	4
16	56	36	1	6
17	59	34	1	8
18	60	33	1	4
19	52	38	1	6
20	47	42	1	10
21	58	34	1	6
22	48	41	1	8
23	49	40	1	3
24	56	35	1	5
25	59	33	1	5
26	54	36	1	9
27	45	43	1	10
28	47	41	1	6
29	60	32	1	5
30	54	35	1	5
31	51	37	1	5
32	57	33	1	8
33	48	39	1	3
34	46	40	1	5
35	54	34	1	7
36	48	38	1	6
37	45	40	1	8
38	46	39	1	4
39	56	32	1	4
40	48	37	1	6
41	57	31	1	6
42	44	40	1	3
43	55	32	1	4
44	50	35	1	3
45	51	34	1	6
46	54	32	1	5
47	43	40	1	5
48	52	33	1	5
49	45	38	1	3
50	55	31	1	6
51	42	40	1	4
52	43	39	1	2
53	44	38	1	8
54	49	34	1	5
55	45	37	1	8
56	52	32	1	7
57	48	34	1	8
58	52	31	1	6
59	45	35	1	7
60	49	32	1	4
61	46	34	1	3
62	41	38	1	6
63	47	33	1	7
64	50	31	1	10
65	44	35	1	5
66	55	28	1	7
67	44	35	1	7
68	46	33	1	8
69	47	32	1	5
70	50	30	1	3
71	57	26	1	4
72	41	36	1	5
73	59	25	1	9
74	49	30	1	9
75	44	33	1	9
76	50	29	1	5
77	39	37	1	5
78	40	36	1	6
79	51	28	1	6
80	42	34	1	9
81	46	31	1	6
82	43	33	1	13
83	56	25	1	6
84	58	24	1	7
85	49	28	1	5
86	57	24	1	5
87	38	36	1	7
88	39	35	1	4
89	47	29	1	9
90	52	26	1	6
91	45	30	1	3
92	56	24	1	10
93	46	29	1	6
94	37	36	1	8
95	38	35	1	6
96	44	30	1	9
97	50	26	1	3
98	48	27	1	5
99	36	36	1	8
100	48	27	1	4
101	38	34	1	9
102	44	29	1	4
103	55	23	1	5
104	36	35	1	6
105	39	32	1	5
106	43	29	1	8
107	40	31	1	2
108	49	25	1	3
109	36	34	1	11
110	42	29	1	6
111	38	32	1	5
112	43	28	1	7
113	50	24	1	8
114	46	26	1	5
115	44	27	1	3
116	37	32	1	10
117	59	20	1	6
118	38	31	1	5
119	42	28	1	8
120	34	34	1	4
121	46	25	1	5
122	44	26	1	6
123	49	23	1	4
124	45	25	1	9
125	34	33	1	7
126	59	19	1	5
127	56	20	1	8
128	43	26	1	4
129	37	30	1	7
130	38	29	1	8
131	44	25	1	7
132	39	28	1	3
133	33	33	1	7
134	35	31	1	3
135	60	18	1	7
136	40	27	1	6
137	46	23	1	8
138	40	26	1	4
139	43	24	1	7
140	38	27	1	5
141	32	32	1	7
142	34	30	1	6
143	35	29	1	6
144	53	19	1	8
145	38	26	1	6
146	34	29	1	10
147	41	24	1	6
148	49	20	1	6
149	39	25	1	6
150	36	27	1	8
151	37	26	1	4
152	40	24	1	5
153	48	20	1	5
154	33	29	1	4
155	56	17	1	6
156	45	21	1	9
157	59	16	1	5
158	47	20	1	8
159	52	18	1	5
160	49	19	1	5
161	31	30	1	5
162	32	29	1	9
163	37	25	1	6
164	42	22	1	9
165	44	21	1	9
166	42	22	1	7
167	33	28	1	6
168	40	23	1	3
169	34	27	1	5
170	45	20	1	4
171	31	29	1	6
172	39	23	1	6
173	34	26	1	4
174	40	22	1	4
175	35	25	1	7
176	30	29	1	5
177	31	28	1	3
178	43	20	1	3
179	47	18	1	7
180	35	24	1	6
181	40	21	1	2
182	49	17	1	5
183	52	16	1	9
184	46	18	1	4
185	41	20	1	10
186	30	27	1	4
187	31	26	1	8
188	35	23	1	8
189	47	17	1	4
190	38	21	1	7
191	36	22	1	8
192	49	16	1	6
193	56	14	1	5
194	29	27	1	9
195	41	19	1	9
196	37	21	1	6
197	43	18	1	8
198	32	24	1	9
199	45	17	1	6
200	38	20	1	5
201	40	19	1	3
202	36	21	1	5
203	42	18	1	7
204	28	27	1	4
205	29	26	1	9
206	30	25	1	6
207	57	13	1	6
208	49	15	1	6
209	33	22	1	9
210	36	20	1	3
211	40	18	1	7
212	45	16	1	8
213	34	21	1	5
214	31	23	1	7
215	37	19	1	8
216	39	18	1	3
217	46	15	1	7
218	43	16	1	8
219	40	17	1	6
220	26	26	1	5
221	37	18	1	6
222	33	20	1	6
223	30	22	1	10
224	41	16	1	11
225	50	13	1	7
226	27	24	1	6
227	38	17	1	5
228	34	19	1	8
229	28	23	1	4
230	40	16	1	5
231	32	20	1	6
232	35	18	1	6
233	45	14	1	4
234	37	17	1	3
235	33	19	1	8
236	25	25	1	10
237	48	13	1	6
238	39	16	1	7
239	34	18	1	8
240	25	24	1	6
241	33	18	1	6
242	42	14	1	6
243	28	21	1	4
244	36	16	1	5
245	32	18	1	4
246	36	16	1	5
247	25	23	1	4
248	52	11	1	9
249	57	10	1	1
250	30	19	1	5
251	51	11	1	3
252	28	20	1	5
253	31	18	1	4
254	37	15	1	5
255	24	23	1	11
256	29	19	1	4
257	25	22	1	7
258	42	13	1	4
259	26	21	1	6
260	34	16	1	8
261	30	18	1	6
262	27	20	1	6
263	48	11	1	8
264	27	19	1	5
265	30	17	1	2
266	51	10	1	4
267	39	13	1	2
268	42	12	1	10
269	31	16	1	6
270	26	19	1	5
271	35	14	1	3
272	44	11	1	3
273	24	20	1	6
274	28	17	1	8
275	47	10	1	7
276	39	12	1	3
277	26	18	1	4
278	31	15	1	5
279	33	14	1	8
280	42	11	1	4
281	46	10	1	4
282	24	19	1	10
283	35	13	1	6
284	28	16	1	4
285	21	21	1	6
286	22	20	1	5
287	40	11	1	7
288	27	16	1	4
289	24	18	1	8
290	36	12	1	3
291	33	13	1	5
292	30	14	1	3
293	38	11	1	6
294	23	18	1	6
295	27	15	1	6
296	33	12	1	8
297	23	17	1	12
298	26	15	1	6
299	32	12	1	5
300	21	18	1	10
301	29	13	1	5
302	22	17	1	5
303	19	19	1	5
304	30	12	1	6
305	24	15	1	7
306	21	17	1	8
307	27	13	1	5
308	34	10	1	8
309	19	17	1	8
310	32	10	1	4
311	26	12	1	5
312	20	15	1	6
313	23	13	1	5
314	26	11	1	5
