Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	6
Problem-ID	62
no_item_types	200
no_items	1868
CONTAINER_DATA (l,w,h)	459	105	93
ITEMS_DATA:
Type	x	y	z	no_items
1	119	79	79	9
2	108	97	70	10
3	113	83	76	4
4	100	90	79	8
5	98	94	74	10
6	99	98	68	10
7	119	81	65	8
8	111	80	68	12
9	92	89	73	11
10	115	85	60	5
11	109	73	73	13
12	100	83	69	9
13	119	76	61	10
14	114	78	60	10
15	104	80	63	7
16	106	80	59	13
17	97	77	66	9
18	91	79	66	12
19	99	71	64	6
20	82	75	72	12
21	90	74	66	11
22	98	80	56	7
23	95	80	57	13
24	88	72	68	4
25	79	76	71	7
26	82	77	67	10
27	112	70	51	6
28	113	65	53	9
29	90	78	55	7
30	81	69	69	7
31	108	60	59	8
32	99	80	48	14
33	101	93	40	13
34	74	72	68	14
35	91	81	48	9
36	79	73	61	11
37	101	77	45	12
38	109	76	42	9
39	111	76	41	13
40	90	69	55	8
41	84	78	51	10
42	88	88	43	7
43	87	72	53	11
44	104	72	44	11
45	74	74	60	15
46	119	55	50	8
47	90	60	60	12
48	82	64	61	9
49	73	68	62	11
50	76	65	62	8
51	76	69	58	5
52	105	67	43	11
53	76	71	56	5
54	97	76	40	6
55	71	70	59	12
56	70	68	61	9
57	74	63	61	14
58	93	71	43	9
59	83	63	54	13
60	83	79	43	11
61	120	60	39	7
62	81	69	50	9
63	113	89	27	5
64	101	86	31	8
65	84	59	54	16
66	75	62	57	7
67	104	94	27	14
68	71	70	53	8
69	88	85	35	7
70	70	64	58	10
71	83	74	42	11
72	106	81	30	6
73	86	68	44	10
74	77	71	47	7
75	98	59	44	8
76	83	71	43	10
77	89	66	43	8
78	91	77	36	13
79	90	73	38	13
80	71	64	54	13
81	96	91	28	5
82	101	57	42	14
83	93	78	33	9
84	82	69	42	10
85	89	68	39	11
86	75	66	47	7
87	116	55	36	8
88	81	74	38	7
89	99	63	36	12
90	112	87	23	7
91	73	58	52	8
92	100	61	36	9
93	68	62	52	9
94	112	54	36	4
95	68	66	48	13
96	100	58	37	8
97	98	57	38	9
98	90	62	38	13
99	109	48	40	10
100	79	57	46	12
101	94	49	44	11
102	85	58	41	9
103	67	63	47	9
104	107	75	24	10
105	72	63	42	14
106	116	41	40	9
107	76	67	37	9
108	80	58	40	11
109	62	57	51	8
110	76	55	43	12
111	66	53	51	5
112	72	65	37	9
113	79	53	41	7
114	104	55	30	7
115	93	46	39	5
116	77	54	40	9
117	104	47	34	6
118	69	65	37	12
119	86	56	34	10
120	91	69	26	14
121	100	44	37	15
122	104	60	26	10
123	92	44	40	8
124	63	62	41	8
125	93	68	25	9
126	74	53	40	5
127	65	57	42	8
128	76	66	31	5
129	66	65	36	14
130	95	70	23	10
131	66	56	41	15
132	59	53	48	10
133	79	52	36	4
134	64	49	47	11
135	95	44	35	14
136	112	52	25	17
137	118	56	22	8
138	73	49	40	17
139	97	49	30	12
140	73	71	27	6
141	109	53	24	8
142	97	43	32	9
143	76	50	35	12
144	85	78	20	6
145	74	53	33	12
146	72	52	33	9
147	72	49	35	7
148	89	56	24	13
149	71	43	39	11
150	63	52	35	12
151	67	46	36	9
152	86	56	23	6
153	71	60	25	8
154	68	50	31	12
155	56	53	35	5
156	65	53	30	6
157	114	31	29	12
158	70	43	34	7
159	68	48	31	6
160	74	47	29	14
161	109	42	22	8
162	61	41	40	7
163	73	42	32	4
164	100	46	21	13
165	100	48	20	5
166	94	40	25	9
167	101	31	30	9
168	95	35	28	5
169	78	54	22	13
170	58	51	31	4
171	106	39	22	11
172	86	36	29	12
173	55	45	35	11
174	70	41	30	13
175	75	38	30	7
176	60	39	36	7
177	91	33	28	7
178	116	36	20	9
179	64	36	36	10
180	44	44	42	7
181	82	46	21	7
182	58	43	31	7
183	63	38	32	9
184	60	45	26	6
185	43	40	39	10
186	98	33	20	7
187	59	35	31	10
188	74	30	27	3
189	69	31	28	6
190	71	32	26	6
191	48	35	33	9
192	49	48	23	10
193	66	30	27	19
194	52	32	32	9
195	78	30	22	9
196	63	37	21	11
197	52	36	25	6
198	48	39	25	7
199	73	29	20	8
200	54	33	20	10
