Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	5
Problem-ID	77
no_item_types	30
no_items	1738
CONTAINER_DATA (l,w,h)	459	105	93
ITEMS_DATA:
Type	x	y	z	no_items
1	101	100	77	58
2	94	82	66	45
3	107	72	62	60
4	118	79	51	58
5	93	77	64	56
6	117	61	57	65
7	78	77	64	46
8	103	63	59	66
9	91	61	61	54
10	95	60	55	62
11	80	66	52	46
12	72	65	54	79
13	98	55	44	52
14	76	63	46	69
15	84	70	35	61
16	94	79	26	54
17	64	58	52	55
18	109	73	23	58
19	71	69	34	55
20	88	61	31	64
21	74	56	40	57
22	76	57	36	48
23	87	60	29	56
24	64	55	43	61
25	55	44	44	59
26	60	51	30	52
27	86	32	31	71
28	77	32	30	55
29	66	36	31	52
30	42	42	32	64
