Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	1
Problem-ID	88
no_item_types	40
no_items	1075
CONTAINER_DATA (l,w,h)	587	233	220
ITEMS_DATA:
Type	x	y	z	no_items
1	104	99	74	24
2	114	88	75	29
3	99	90	59	25
4	90	85	59	34
5	89	81	62	28
6	114	66	53	30
7	79	71	68	30
8	115	74	44	21
9	92	77	51	20
10	117	56	55	24
11	81	76	55	23
12	108	97	32	21
13	88	73	51	30
14	99	98	33	30
15	118	84	27	32
16	72	72	51	30
17	75	66	53	32
18	75	58	57	31
19	93	72	35	32
20	102	71	31	20
21	96	61	38	30
22	79	74	35	24
23	109	55	34	31
24	73	59	45	30
25	120	47	32	23
26	67	53	49	19
27	82	54	39	25
28	78	48	46	27
29	73	64	35	20
30	67	60	38	36
31	107	67	21	30
32	81	48	38	17
33	95	54	28	28
34	74	43	38	22
35	65	49	26	30
36	51	49	32	28
37	55	46	31	27
38	60	38	34	21
39	57	37	30	29
40	40	33	23	32
