Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	6
Problem-ID	116
no_item_types	700
no_items	1987
CONTAINER_DATA (l,w,h)	459	105	93
ITEMS_DATA:
Type	x	y	z	no_items
1	118	94	76	3
2	107	95	80	4
3	114	97	71	5
4	113	87	79	4
5	120	78	76	1
6	115	88	70	1
7	114	87	71	1
8	104	94	72	2
9	119	93	63	3
10	115	94	64	3
11	106	99	65	2
12	112	79	76	3
13	114	94	61	3
14	105	80	77	2
15	93	89	78	4
16	114	84	67	4
17	106	84	72	5
18	108	80	74	5
19	113	87	65	1
20	101	92	67	3
21	91	85	80	1
22	100	85	71	2
23	100	80	75	3
24	97	79	78	3
25	104	99	58	3
26	99	78	77	3
27	99	82	73	2
28	98	86	70	3
29	93	86	73	4
30	109	85	62	4
31	95	80	75	2
32	115	81	61	3
33	97	88	66	2
34	119	80	59	4
35	114	71	69	3
36	109	100	51	5
37	100	78	70	1
38	112	77	63	3
39	115	72	65	4
40	86	85	72	7
41	112	72	64	1
42	81	80	79	2
43	98	80	65	1
44	83	78	78	1
45	99	85	60	2
46	83	80	76	6
47	92	88	62	5
48	82	80	76	3
49	83	79	76	2
50	106	70	67	4
51	100	77	64	3
52	85	76	75	6
53	86	76	73	3
54	111	68	62	3
55	113	81	51	3
56	81	80	72	2
57	98	77	61	2
58	92	77	64	1
59	85	83	63	3
60	102	87	50	2
61	109	78	52	2
62	100	82	53	1
63	89	75	65	4
64	85	81	63	4
65	89	76	64	2
66	109	94	42	4
67	91	76	62	3
68	112	72	53	5
69	98	66	66	1
70	101	68	62	4
71	94	73	62	5
72	88	83	58	6
73	108	100	39	3
74	105	80	50	3
75	81	78	66	3
76	99	75	56	3
77	98	94	45	3
78	85	84	58	3
79	119	77	45	3
80	117	78	45	4
81	88	79	59	3
82	94	76	57	3
83	101	66	61	6
84	104	75	52	1
85	100	66	61	3
86	107	78	48	5
87	86	75	62	2
88	96	83	50	7
89	103	64	60	2
90	85	76	61	1
91	95	74	56	7
92	112	76	46	2
93	107	69	53	3
94	105	81	46	5
95	77	77	65	2
96	93	76	54	1
97	108	62	57	3
98	85	69	65	3
99	88	71	61	3
100	94	67	60	2
101	102	67	55	4
102	89	74	57	2
103	94	90	44	4
104	120	70	44	2
105	78	74	64	1
106	118	89	35	6
107	87	67	63	3
108	119	58	53	2
109	98	68	54	1
110	98	77	47	4
111	109	66	49	3
112	95	74	50	1
113	112	95	33	3
114	98	70	51	3
115	90	79	49	3
116	107	57	57	1
117	78	73	61	1
118	97	73	49	2
119	91	69	55	4
120	79	79	55	4
121	87	82	48	4
122	79	76	57	1
123	119	63	45	3
124	99	70	48	1
125	93	89	40	3
126	92	69	52	3
127	111	57	52	4
128	80	79	52	6
129	91	80	45	1
130	96	74	46	1
131	78	72	58	2
132	95	61	56	3
133	94	69	50	3
134	108	79	38	3
135	83	78	50	3
136	77	75	56	2
137	92	65	54	2
138	101	57	56	3
139	115	87	32	2
140	86	79	47	2
141	95	71	47	5
142	76	67	62	2
143	77	66	62	3
144	86	73	50	3
145	114	78	35	4
146	120	54	48	1
147	90	84	41	3
148	83	62	60	3
149	82	80	47	3
150	91	77	44	5
151	108	77	37	2
152	92	88	38	2
153	100	73	42	2
154	84	64	57	2
155	90	79	43	3
156	93	73	45	2
157	96	69	46	2
158	78	64	61	2
159	116	57	46	3
160	104	94	31	2
161	87	59	59	2
162	102	69	43	3
163	100	56	54	1
164	89	64	53	3
165	107	74	38	1
166	69	68	64	2
167	107	55	51	2
168	77	72	54	2
169	94	74	43	4
170	81	80	46	3
171	109	91	30	1
172	100	69	43	3
173	101	91	32	5
174	94	65	48	3
175	93	70	45	3
176	78	67	56	3
177	77	76	50	3
178	86	64	53	1
179	111	73	36	3
180	89	61	53	3
181	115	78	32	3
182	88	59	55	1
183	113	56	45	2
184	106	79	34	1
185	95	81	37	1
186	83	62	55	2
187	89	85	37	5
188	92	69	44	5
189	116	60	40	2
190	76	73	50	1
191	119	63	37	1
192	71	66	59	4
193	89	62	50	4
194	108	69	37	4
195	74	73	51	4
196	78	63	56	2
197	106	76	34	3
198	116	67	35	2
199	77	72	49	1
200	74	63	58	2
201	79	59	58	3
202	85	75	42	4
203	115	70	33	2
204	114	83	28	4
205	119	79	28	4
206	100	94	28	3
207	111	79	30	3
208	74	71	50	1
209	95	61	45	2
210	80	65	50	2
211	90	82	35	3
212	100	86	30	2
213	73	72	49	1
214	77	68	49	3
215	101	59	43	3
216	105	64	38	4
217	77	58	57	2
218	109	63	37	2
219	75	72	47	1
220	97	67	39	1
221	73	65	53	3
222	87	67	43	7
223	88	58	49	1
224	100	64	39	1
225	86	63	46	5
226	97	61	42	1
227	115	90	24	3
228	85	73	40	3
229	77	67	48	1
230	90	55	50	1
231	76	58	56	1
232	91	60	45	2
233	107	56	41	3
234	114	50	43	2
235	102	75	32	2
236	73	62	54	2
237	100	61	40	3
238	77	72	44	6
239	96	77	33	3
240	99	56	44	2
241	99	91	27	2
242	79	59	52	3
243	80	72	42	2
244	95	67	38	1
245	82	64	46	3
246	99	76	32	3
247	82	68	43	2
248	117	51	40	5
249	85	68	41	4
250	68	61	57	3
251	90	61	43	4
252	84	78	36	5
253	73	63	51	2
254	88	72	37	1
255	103	65	35	4
256	80	61	48	3
257	78	73	41	1
258	84	75	37	5
259	84	84	33	1
260	90	63	41	3
261	77	67	45	4
262	93	78	32	2
263	89	79	33	3
264	116	54	37	3
265	89	54	48	2
266	82	72	39	2
267	85	71	38	1
268	94	54	45	2
269	68	63	53	4
270	82	54	51	2
271	66	60	57	4
272	98	56	41	2
273	80	78	36	2
274	84	53	50	2
275	92	62	39	3
276	108	49	42	3
277	101	56	39	3
278	70	70	45	3
279	116	86	22	9
280	63	59	59	2
281	99	79	28	3
282	110	62	32	1
283	82	76	35	3
284	87	54	46	2
285	83	51	51	2
286	111	67	29	2
287	96	72	31	1
288	103	63	33	2
289	110	69	28	5
290	69	57	54	2
291	80	68	39	2
292	120	63	28	2
293	119	61	29	4
294	95	65	34	4
295	76	60	46	3
296	105	71	28	2
297	72	69	42	2
298	76	61	45	3
299	107	77	25	3
300	83	62	40	4
301	71	63	46	2
302	82	76	33	3
303	81	54	47	3
304	68	67	45	6
305	79	72	36	4
306	80	62	41	1
307	81	57	44	2
308	66	59	52	2
309	75	71	38	3
310	107	59	32	2
311	115	70	25	2
312	113	71	25	4
313	77	62	42	3
314	74	54	50	3
315	101	73	27	2
316	102	65	30	2
317	120	69	24	4
318	79	76	33	3
