Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	11
Problem-ID	79
no_item_types	29
no_items	1924
CONTAINER_DATA (l,w,h)	404	50	1
ITEMS_DATA:
Type	x	y	z	no_items
1	57	37	1	81
2	55	33	1	59
3	59	29	1	66
4	42	39	1	63
5	46	35	1	54
6	41	36	1	67
7	45	31	1	58
8	49	28	1	79
9	38	34	1	63
10	42	30	1	76
11	52	24	1	61
12	56	22	1	73
13	50	23	1	73
14	40	27	1	77
15	46	22	1	76
16	35	28	1	61
17	48	17	1	82
18	30	27	1	66
19	42	19	1	50
20	28	27	1	73
21	34	22	1	60
22	31	23	1	77
23	24	21	1	59
24	22	22	1	77
25	26	18	1	53
26	23	19	1	61
27	20	19	1	57
28	22	14	1	64
29	21	13	1	58
