Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	10
Problem-ID	101
no_item_types	473
no_items	1365
CONTAINER_DATA (l,w,h)	432	79	1
ITEMS_DATA:
Type	x	y	z	no_items
1	59	47	1	5
2	56	49	1	3
3	59	45	1	2
4	55	47	1	4
5	52	49	1	2
6	57	44	1	3
7	59	42	1	4
8	57	43	1	4
9	51	48	1	3
10	58	42	1	3
11	49	49	1	4
12	59	40	1	1
13	59	38	1	2
14	57	39	1	5
15	48	46	1	1
16	49	45	1	2
17	52	42	1	3
18	54	40	1	5
19	50	43	1	2
20	56	38	1	4
21	46	46	1	7
22	57	37	1	1
23	56	37	1	3
24	46	45	1	1
25	47	44	1	3
26	51	40	1	3
27	60	34	1	2
28	56	36	1	2
29	53	38	1	3
30	54	37	1	2
31	51	39	1	2
32	45	44	1	2
33	52	38	1	1
34	47	42	1	1
35	59	33	1	3
36	54	36	1	1
37	51	38	1	4
38	45	43	1	2
39	52	37	1	3
40	48	40	1	2
41	53	36	1	4
42	50	38	1	5
43	51	37	1	6
44	47	40	1	3
45	48	39	1	4
46	44	42	1	4
47	46	40	1	4
48	51	36	1	2
49	52	35	1	2
50	55	33	1	1
51	53	34	1	2
52	45	40	1	3
53	47	38	1	2
54	49	36	1	3
55	46	38	1	2
56	47	37	1	3
57	48	36	1	2
58	57	30	1	2
59	45	38	1	4
60	44	38	1	1
61	52	32	1	1
62	47	35	1	8
63	42	39	1	1
64	58	28	1	3
65	52	31	1	3
66	50	32	1	2
67	41	39	1	3
68	47	34	1	2
69	51	31	1	2
70	45	35	1	2
71	56	28	1	3
72	58	27	1	2
73	54	29	1	2
74	41	38	1	4
75	47	33	1	1
76	50	31	1	2
77	39	39	1	3
78	46	33	1	4
79	41	37	1	4
80	42	36	1	3
81	56	27	1	2
82	58	26	1	2
83	47	32	1	2
84	48	31	1	1
85	45	33	1	7
86	57	26	1	3
87	40	37	1	1
88	41	36	1	3
89	46	32	1	5
90	54	27	1	3
91	44	33	1	2
92	50	29	1	4
93	39	37	1	3
94	40	36	1	2
95	48	30	1	4
96	42	34	1	4
97	46	31	1	7
98	49	29	1	1
99	47	30	1	2
100	44	32	1	2
101	54	26	1	4
102	39	36	1	3
103	56	25	1	3
104	41	34	1	4
105	48	29	1	2
106	58	24	1	4
107	48	29	1	2
108	42	33	1	2
109	60	23	1	3
110	46	30	1	5
111	49	28	1	1
112	44	31	1	2
113	47	29	1	5
114	59	23	1	2
115	41	33	1	2
116	45	30	1	3
117	48	28	1	3
118	37	36	1	4
119	49	27	1	4
120	55	24	1	3
121	40	33	1	5
122	44	30	1	3
123	40	33	1	3
124	50	26	1	1
125	36	36	1	3
126	37	35	1	3
127	38	34	1	1
128	46	28	1	3
129	56	23	1	2
130	39	33	1	1
131	58	22	1	2
132	44	29	1	4
133	49	26	1	2
134	53	24	1	3
135	41	31	1	1
136	47	27	1	2
137	45	28	1	2
138	42	30	1	2
139	37	34	1	4
140	57	22	1	1
141	38	33	1	1
142	39	32	1	1
143	59	21	1	2
144	49	25	1	2
145	35	35	1	3
146	51	24	1	3
147	37	33	1	1
148	42	29	1	2
149	38	32	1	2
150	45	27	1	1
151	39	31	1	2
152	35	34	1	1
153	41	29	1	4
154	36	33	1	3
155	54	22	1	2
156	38	31	1	2
157	47	25	1	4
158	43	27	1	2
159	40	29	1	2
160	35	33	1	4
161	48	24	1	3
162	50	23	1	3
163	41	28	1	2
164	37	31	1	2
165	38	30	1	2
166	39	29	1	3
167	47	24	1	3
168	49	23	1	6
169	51	22	1	3
170	59	19	1	4
171	40	28	1	3
172	35	32	1	3
173	40	28	1	3
174	35	32	1	2
175	37	30	1	4
176	41	27	1	4
177	58	19	1	1
178	38	29	1	2
179	39	28	1	4
180	35	31	1	2
181	40	27	1	4
182	54	20	1	5
183	43	25	1	8
184	37	29	1	2
185	38	28	1	8
186	53	20	1	4
187	46	23	1	3
188	39	27	1	2
189	35	30	1	2
190	55	19	1	1
191	36	29	1	1
192	37	28	1	4
193	47	22	1	1
194	38	27	1	3
