Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	4
Problem-ID	137
no_item_types	898
no_items	1259
CONTAINER_DATA (l,w,h)	485	131	118
ITEMS_DATA:
Type	x	y	z	no_items
1	120	98	74	1
2	120	99	72	2
3	117	93	76	3
4	110	98	66	1
5	115	98	63	1
6	120	82	72	2
7	105	88	75	1
8	110	90	69	3
9	99	85	79	1
10	118	98	57	2
11	111	79	73	2
12	102	100	62	2
13	99	91	70	1
14	112	89	62	1
15	103	100	60	1
16	107	77	75	2
17	117	88	60	1
18	102	97	62	3
19	117	93	56	1
20	96	81	78	1
21	104	92	63	1
22	108	84	66	1
23	88	85	80	2
24	94	86	74	1
25	95	85	74	1
26	114	77	67	1
27	104	86	65	1
28	100	92	63	1
29	108	80	67	2
30	110	82	64	1
31	113	75	68	1
32	97	80	73	1
33	109	74	70	1
34	99	79	72	1
35	114	85	58	1
36	96	77	76	1
37	113	92	54	2
38	119	69	68	2
39	103	79	68	1
40	120	72	64	1
41	106	80	65	1
42	120	79	58	1
43	107	73	70	1
44	94	88	66	2
45	103	91	58	1
46	97	93	60	1
47	102	76	69	2
48	98	92	59	1
49	88	80	75	1
50	116	71	64	1
51	93	91	62	2
52	92	86	66	1
53	89	77	76	1
54	90	78	74	2
55	99	86	61	2
56	102	89	57	1
57	114	100	45	1
58	109	92	51	1
59	109	72	65	1
60	87	79	74	1
61	81	80	78	1
62	120	69	61	1
63	117	87	49	1
64	95	76	69	1
65	106	92	51	1
66	95	78	67	2
67	114	82	53	1
68	100	93	53	1
69	84	79	74	1
70	96	76	67	1
71	93	89	59	1
72	92	79	67	2
73	95	84	61	1
74	89	78	70	1
75	97	86	58	2
76	117	70	59	1
77	99	87	56	1
78	85	79	71	1
79	96	90	55	1
80	109	68	64	2
81	115	77	53	1
82	94	78	64	1
83	102	74	62	1
84	87	85	63	1
85	113	66	62	1
86	88	75	70	1
87	111	65	64	1
88	87	80	66	2
89	104	70	63	1
90	92	74	67	3
91	110	74	56	1
92	99	99	46	2
93	91	76	65	1
94	115	78	50	1
95	113	76	52	2
96	96	83	56	2
97	83	79	68	2
98	89	82	61	1
99	111	70	57	2
100	99	77	58	1
101	84	78	67	1
102	92	69	69	1
103	94	89	52	1
104	97	77	58	1
105	96	79	57	1
106	98	72	61	1
107	113	95	40	1
108	120	65	55	1
109	120	99	36	1
110	102	65	64	1
111	111	98	39	1
112	116	69	53	2
113	108	89	44	2
114	88	80	60	1
115	97	80	54	1
116	104	66	61	2
117	94	68	65	1
118	94	85	52	2
119	85	74	66	1
120	87	78	61	2
121	120	82	42	1
122	119	62	56	1
123	91	81	56	1
124	78	73	72	2
125	79	73	71	1
126	112	73	50	1
127	82	73	68	3
128	80	79	64	1
129	78	73	71	2
130	120	60	56	1
131	112	92	39	2
132	92	87	50	1
133	92	82	53	1
134	119	67	50	3
135	113	88	40	1
136	97	64	64	2
137	81	74	66	1
138	87	72	63	1
139	103	89	43	2
140	106	63	59	1
141	101	75	52	1
142	96	65	63	1
143	76	76	68	2
144	99	90	44	1
145	98	69	57	3
146	104	74	50	1
147	90	71	60	1
148	90	76	56	1
149	98	64	61	2
150	118	90	36	1
151	101	62	61	2
152	96	71	56	2
153	102	69	54	2
154	100	69	55	1
155	94	68	59	2
156	86	68	64	1
157	105	81	44	1
158	94	71	56	2
159	98	93	41	1
160	77	77	63	1
161	107	62	56	2
162	99	85	44	1
163	82	76	59	2
164	74	73	68	2
165	101	71	51	3
166	116	63	50	1
167	108	69	49	1
168	109	95	35	1
169	111	64	51	2
170	94	77	50	1
171	89	70	58	1
172	87	68	61	2
173	99	91	40	2
174	98	73	50	1
175	112	65	49	2
176	116	68	45	1
177	102	71	49	1
178	100	86	41	1
179	80	80	55	1
180	91	69	56	1
181	114	56	55	1
182	109	67	48	1
183	93	66	57	2
184	92	70	54	1
185	95	73	50	1
186	75	72	64	1
187	85	70	58	2
188	94	78	47	1
189	93	80	46	2
190	87	77	51	3
191	74	71	65	1
192	90	65	58	1
193	77	71	62	1
194	88	80	48	1
195	109	72	43	1
196	96	65	54	1
197	81	77	54	1
198	90	81	46	1
199	110	80	38	1
200	107	78	40	2
201	109	68	45	1
202	70	69	69	1
203	100	83	40	2
204	91	64	57	1
205	89	69	54	2
206	100	59	56	2
207	107	64	48	1
208	101	90	36	1
209	74	67	66	2
210	94	79	44	1
211	93	78	45	1
212	84	68	57	2
213	97	68	49	2
214	86	67	56	2
215	79	75	54	1
216	92	61	57	1
217	111	64	45	1
218	82	66	59	2
219	79	72	56	1
220	84	74	51	2
221	80	73	54	1
222	100	67	47	2
223	81	79	49	1
224	83	64	59	2
225	114	56	49	1
226	118	66	40	1
227	91	61	56	2
228	85	69	53	2
229	85	64	57	2
230	88	66	53	2
231	87	68	52	4
232	100	71	43	2
233	68	67	67	1
234	94	66	49	1
235	112	59	46	2
236	119	98	26	1
237	84	63	57	1
238	98	64	48	2
239	93	83	39	1
240	77	75	52	1
241	105	65	44	2
242	91	70	47	1
243	99	67	45	1
244	82	79	46	1
245	107	58	48	3
246	106	72	39	1
247	94	79	40	2
248	94	83	38	1
249	112	71	37	1
250	111	91	29	1
251	107	65	42	2
252	75	67	58	2
253	110	64	41	1
254	106	68	40	1
255	116	59	42	3
256	78	72	51	3
257	119	65	37	1
258	78	63	58	2
