Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	12
Problem-ID	78
no_item_types	257
no_items	2112
CONTAINER_DATA (l,w,h)	404	50	1
ITEMS_DATA:
Type	x	y	z	no_items
1	57	47	1	8
2	58	46	1	13
3	56	45	1	6
4	60	40	1	11
5	51	47	1	13
6	51	46	1	6
7	54	42	1	10
8	58	39	1	11
9	58	37	1	8
10	47	45	1	9
11	55	37	1	10
12	55	35	1	5
13	53	36	1	10
14	56	34	1	10
15	56	33	1	8
16	44	42	1	7
17	54	34	1	13
18	48	38	1	6
19	44	41	1	7
20	56	32	1	7
21	48	37	1	3
22	52	34	1	6
23	44	40	1	8
24	46	38	1	9
25	47	36	1	9
26	43	39	1	6
27	46	36	1	9
28	42	39	1	9
29	43	38	1	8
30	48	34	1	6
31	47	34	1	6
32	59	27	1	11
33	43	37	1	13
34	48	33	1	9
35	49	32	1	9
36	56	28	1	5
37	40	39	1	7
38	59	26	1	9
39	42	36	1	10
40	39	37	1	11
41	48	30	1	9
42	40	36	1	10
43	42	34	1	9
44	49	29	1	13
45	40	35	1	12
46	58	24	1	9
47	43	32	1	5
48	47	29	1	11
49	59	23	1	6
50	41	33	1	12
51	52	26	1	8
52	50	27	1	5
53	54	25	1	9
54	38	35	1	12
55	39	34	1	9
56	44	30	1	8
57	40	33	1	12
58	41	32	1	10
59	45	29	1	9
60	42	31	1	13
61	37	35	1	10
62	38	34	1	10
63	43	30	1	4
64	39	33	1	4
65	40	32	1	11
66	50	25	1	8
67	39	32	1	5
68	40	31	1	11
69	44	28	1	4
70	37	33	1	7
71	39	31	1	6
72	40	30	1	9
73	48	25	1	5
74	37	32	1	7
75	51	23	1	7
76	40	29	1	5
77	35	33	1	11
78	39	29	1	11
79	36	31	1	9
80	48	23	1	6
81	58	19	1	6
82	42	26	1	9
83	36	30	1	9
84	49	22	1	5
85	37	29	1	7
86	38	28	1	8
87	46	23	1	10
88	33	32	1	13
89	48	22	1	10
90	39	27	1	8
91	58	18	1	13
92	43	24	1	12
93	38	27	1	11
94	34	30	1	9
95	39	26	1	8
96	46	22	1	6
97	42	24	1	6
98	36	28	1	9
99	37	27	1	5
100	32	31	1	4
101	41	24	1	7
102	57	17	1	9
103	31	31	1	6
104	33	29	1	5
105	45	21	1	5
106	35	27	1	5
107	41	23	1	6
108	39	24	1	4
109	44	21	1	6
110	40	23	1	7
111	34	27	1	9
112	38	24	1	10
113	45	20	1	9
114	60	15	1	6
115	31	29	1	10
116	32	28	1	6
117	47	19	1	12
118	34	26	1	6
119	40	22	1	5
120	30	29	1	5
121	31	28	1	8
122	51	17	1	7
123	33	26	1	9
124	34	25	1	8
125	40	21	1	12
126	38	22	1	8
127	32	26	1	6
128	36	23	1	10
129	33	25	1	6
130	51	16	1	9
131	37	22	1	5
132	45	18	1	6
133	30	27	1	6
134	50	16	1	7
135	47	17	1	15
136	38	21	1	10
137	42	19	1	5
138	33	24	1	8
139	44	18	1	6
140	28	28	1	8
141	29	27	1	10
142	32	24	1	10
143	28	27	1	9
144	29	26	1	11
145	50	15	1	7
146	44	17	1	7
147	32	23	1	7
148	43	17	1	7
149	30	24	1	6
150	42	17	1	9
151	44	16	1	11
152	32	22	1	10
153	37	19	1	9
154	54	13	1	7
155	35	20	1	7
156	28	25	1	5
157	41	17	1	10
158	46	15	1	6
159	49	14	1	9
160	38	18	1	10
161	34	20	1	14
162	52	13	1	7
163	27	25	1	5
164	37	18	1	8
165	51	13	1	12
166	44	15	1	6
167	26	25	1	12
168	36	18	1	6
169	28	23	1	5
170	32	20	1	8
171	42	15	1	6
172	37	17	1	4
173	33	19	1	11
174	25	25	1	12
175	26	24	1	7
176	27	23	1	12
177	28	22	1	12
178	41	15	1	3
179	36	17	1	6
180	34	18	1	5
181	60	10	1	13
182	50	12	1	7
183	30	20	1	13
184	46	13	1	5
185	39	15	1	4
186	34	17	1	12
187	48	12	1	12
188	36	16	1	5
189	33	17	1	7
190	40	14	1	12
191	35	16	1	12
192	28	20	1	9
193	24	23	1	7
194	42	13	1	8
195	39	14	1	8
196	34	16	1	6
197	30	18	1	9
198	27	19	1	8
199	30	17	1	9
200	39	13	1	7
201	46	11	1	11
202	36	14	1	6
203	24	21	1	6
204	28	18	1	7
205	25	20	1	7
206	33	15	1	14
207	49	10	1	8
208	24	20	1	10
209	43	11	1	6
210	29	16	1	9
211	27	17	1	9
212	25	18	1	12
213	44	10	1	8
214	22	20	1	6
215	29	15	1	6
216	39	11	1	7
217	33	13	1	12
218	25	17	1	7
219	21	20	1	13
220	27	15	1	6
221	31	13	1	9
222	26	15	1	11
223	30	13	1	5
224	21	18	1	13
225	22	17	1	4
226	33	11	1	8
227	24	15	1	10
228	36	10	1	8
229	22	16	1	9
230	27	13	1	12
231	31	11	1	5
232	20	17	1	11
233	26	13	1	5
234	24	14	1	7
235	21	16	1	5
236	22	15	1	5
237	33	10	1	9
238	25	13	1	8
239	18	18	1	3
240	21	15	1	6
241	31	10	1	6
242	20	15	1	9
243	22	13	1	10
244	28	10	1	7
245	17	16	1	5
246	18	15	1	12
247	26	10	1	10
248	16	16	1	11
249	17	15	1	9
250	19	13	1	5
251	15	15	1	5
252	16	14	1	7
253	17	13	1	12
254	16	13	1	4
255	15	13	1	13
256	14	13	1	8
257	15	12	1	8
