Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	11
Problem-ID	63
no_item_types	20
no_items	2143
CONTAINER_DATA (l,w,h)	404	50	1
ITEMS_DATA:
Type	x	y	z	no_items
1	48	40	1	98
2	51	31	1	129
3	37	34	1	125
4	35	34	1	106
5	36	33	1	112
6	40	27	1	113
7	37	28	1	108
8	56	18	1	104
9	45	20	1	107
10	31	28	1	104
11	50	17	1	107
12	30	28	1	110
13	50	15	1	95
14	39	19	1	85
15	30	24	1	109
16	33	21	1	112
17	33	19	1	101
18	30	20	1	104
19	24	15	1	103
20	21	15	1	111
