Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	10
Problem-ID	138
no_item_types	642
no_items	1481
CONTAINER_DATA (l,w,h)	432	79	1
ITEMS_DATA:
Type	x	y	z	no_items
1	58	47	1	2
2	58	46	1	4
3	59	45	1	5
4	51	50	1	1
5	59	43	1	3
6	59	42	1	2
7	57	43	1	1
8	49	49	1	4
9	50	48	1	5
10	51	47	1	2
11	51	46	1	1
12	53	44	1	2
13	54	43	1	1
14	58	40	1	3
15	55	42	1	1
16	54	42	1	3
17	48	47	1	3
18	50	45	1	3
19	56	40	1	2
20	60	37	1	4
21	47	47	1	1
22	58	38	1	3
23	50	44	1	1
24	57	38	1	3
25	47	46	1	2
26	58	37	1	2
27	56	38	1	2
28	46	46	1	1
29	57	37	1	2
30	49	43	1	4
31	54	39	1	4
32	56	37	1	2
33	59	35	1	2
34	48	43	1	2
35	49	41	1	2
36	50	40	1	1
37	51	39	1	1
38	58	34	1	2
39	48	41	1	1
40	54	36	1	1
41	51	38	1	3
42	45	43	1	2
43	60	32	1	3
44	48	40	1	2
45	49	39	1	2
46	53	36	1	2
47	44	43	1	2
48	45	42	1	1
49	57	33	1	3
50	48	39	1	2
51	44	42	1	1
52	56	33	1	3
53	48	38	1	2
54	52	35	1	2
55	55	33	1	2
56	50	36	1	3
57	45	40	1	1
58	58	31	1	2
59	46	39	1	3
60	56	32	1	2
61	51	35	1	3
62	48	37	1	1
63	49	36	1	2
64	46	38	1	2
65	60	29	1	2
66	54	32	1	2
67	43	40	1	3
68	52	33	1	3
69	47	36	1	1
70	56	30	1	2
71	42	40	1	2
72	48	35	1	2
73	42	40	1	2
74	56	30	1	2
75	49	34	1	1
76	46	36	1	1
77	57	29	1	3
78	48	34	1	1
79	44	37	1	2
80	46	35	1	1
81	42	38	1	2
82	59	27	1	2
83	48	33	1	3
84	51	31	1	1
85	49	32	1	1
86	56	28	1	3
87	46	34	1	1
88	60	26	1	4
89	52	30	1	1
90	40	39	1	1
91	42	37	1	3
92	44	35	1	3
93	53	29	1	3
94	59	26	1	2
95	40	38	1	2
96	46	33	1	4
97	41	37	1	1
98	56	27	1	2
99	43	35	1	3
100	48	31	1	2
101	39	38	1	1
102	57	26	1	1
103	43	34	1	2
104	40	36	1	2
105	53	27	1	2
106	57	25	1	3
107	49	29	1	1
108	43	33	1	3
109	44	32	1	1
110	39	36	1	4
111	45	31	1	2
112	58	24	1	2
113	48	29	1	1
114	42	33	1	1
115	60	23	1	2
116	46	30	1	3
117	51	27	1	3
118	55	25	1	2
119	38	36	1	1
120	39	35	1	2
121	44	31	1	1
122	47	29	1	1
123	40	34	1	1
124	59	23	1	2
125	41	33	1	2
126	50	27	1	2
127	48	28	1	2
128	42	32	1	2
129	43	31	1	2
130	37	36	1	2
131	38	35	1	1
132	39	34	1	1
133	40	33	1	2
134	44	30	1	4
135	47	28	1	3
136	41	32	1	2
137	57	23	1	2
138	37	35	1	3
139	38	34	1	2
140	39	33	1	1
141	40	32	1	2
142	44	29	1	2
143	49	26	1	2
144	36	35	1	4
145	42	30	1	3
146	60	21	1	2
147	36	35	1	3
148	38	33	1	2
149	50	25	1	3
150	48	26	1	1
151	39	32	1	1
152	48	26	1	2
153	43	29	1	2
154	46	27	1	2
155	40	31	1	1
156	59	21	1	2
157	44	28	1	2
158	41	30	1	2
159	49	25	1	1
160	36	34	1	3
161	37	33	1	3
162	39	31	1	2
163	40	30	1	1
164	35	34	1	6
165	36	33	1	1
166	44	27	1	3
167	36	33	1	2
168	37	32	1	3
169	38	31	1	2
170	49	24	1	1
171	51	23	1	2
172	39	30	1	2
173	53	22	1	4
174	43	27	1	1
175	58	20	1	3
176	40	29	1	1
177	34	34	1	3
178	35	33	1	3
179	48	24	1	2
180	50	23	1	3
181	41	28	1	3
182	38	30	1	1
183	60	19	1	2
