Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	1
Problem-ID	117
no_item_types	70
no_items	1070
CONTAINER_DATA (l,w,h)	587	233	220
ITEMS_DATA:
Type	x	y	z	no_items
1	101	100	77	19
2	116	84	63	12
3	103	74	67	21
4	94	82	66	19
5	107	72	62	17
6	118	79	51	11
7	96	85	58	20
8	115	68	59	12
9	85	75	72	11
10	93	77	64	17
11	90	86	57	16
12	113	72	54	15
13	83	71	71	8
14	117	61	57	20
15	78	77	64	17
16	103	63	59	11
17	119	83	38	17
18	86	76	55	18
19	106	79	42	14
20	115	87	34	22
21	91	61	61	11
22	94	75	46	17
23	116	77	36	21
24	92	81	43	16
25	104	71	43	17
26	95	60	55	13
27	117	52	49	13
28	80	66	52	18
29	70	67	55	18
30	80	63	51	24
31	72	65	54	9
32	105	80	29	22
33	98	55	44	9
34	99	52	46	19
35	79	68	43	14
36	83	73	37	14
37	76	63	46	12
38	84	58	43	12
39	84	70	35	18
40	98	46	45	17
41	94	79	26	14
42	64	58	52	13
43	109	73	23	10
44	71	69	34	21
45	88	61	31	13
46	64	54	48	18
47	74	56	40	20
48	76	54	38	18
49	76	57	36	12
50	114	47	29	14
51	87	60	29	17
52	64	55	43	16
53	93	67	23	12
54	109	41	28	12
55	79	40	34	7
56	55	44	44	14
57	118	43	20	13
58	60	51	30	21
59	86	32	31	17
60	75	48	23	18
61	98	33	24	15
62	77	32	30	12
63	66	36	31	16
64	54	54	25	13
65	75	43	21	14
66	101	26	24	12
67	50	34	34	13
68	42	42	32	21
69	42	38	34	12
70	47	37	24	11
