Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	1
Problem-ID	128
no_item_types	80
no_items	1197
CONTAINER_DATA (l,w,h)	587	233	220
ITEMS_DATA:
Type	x	y	z	no_items
1	104	99	74	18
2	114	88	75	22
3	99	76	72	11
4	99	90	59	18
5	90	85	59	22
6	89	81	62	24
7	103	73	59	10
8	120	77	48	14
9	114	66	53	18
10	99	86	46	15
11	79	71	68	18
12	114	60	55	10
13	115	74	44	17
14	92	77	51	14
15	117	56	55	13
16	82	71	59	15
17	88	84	46	16
18	81	76	55	12
19	108	97	32	18
20	87	78	49	15
21	105	98	32	16
22	88	73	51	17
23	99	98	33	19
24	83	82	46	12
25	93	57	53	10
26	102	80	34	16
27	118	84	27	26
28	72	72	51	14
29	75	66	53	17
30	78	64	51	22
31	75	58	57	21
32	73	69	48	19
33	93	72	35	13
34	71	67	48	9
35	78	71	41	14
36	102	71	31	11
37	87	80	32	10
38	96	61	38	16
39	74	59	47	9
40	79	74	35	11
41	109	55	34	10
42	116	51	34	8
43	98	92	22	11
44	73	59	45	15
45	86	55	40	19
46	74	60	42	14
47	120	47	32	8
48	67	53	49	13
49	96	60	30	17
50	82	54	39	17
51	79	59	37	22
52	78	48	46	14
53	77	67	32	13
54	73	64	35	18
55	86	60	31	13
56	90	88	20	16
57	75	54	39	11
58	67	60	38	13
59	107	67	21	12
60	81	48	38	15
61	95	54	28	16
62	80	49	36	15
63	96	44	33	17
64	52	51	49	17
65	57	49	46	16
66	96	41	32	17
67	87	49	29	11
68	74	43	38	14
69	92	50	26	13
70	60	60	27	13
71	80	44	24	9
72	65	49	26	23
73	51	49	32	15
74	55	46	31	14
75	60	38	34	12
76	57	37	30	12
77	52	37	29	15
78	52	47	20	18
79	40	33	23	12
80	35	34	21	17
