Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	5
Problem-ID	94
no_item_types	50
no_items	1903
CONTAINER_DATA (l,w,h)	459	105	93
ITEMS_DATA:
Type	x	y	z	no_items
1	119	84	80	36
2	98	94	75	30
3	103	80	79	27
4	100	91	70	35
5	116	97	53	34
6	98	96	56	42
7	98	88	47	42
8	103	69	49	48
9	113	92	33	42
10	78	77	55	40
11	78	72	57	31
12	90	81	40	33
13	92	63	50	42
14	76	74	51	43
15	119	59	39	27
16	75	60	60	36
17	116	49	47	31
18	67	67	55	45
19	108	57	40	42
20	95	65	39	49
21	83	78	37	36
22	117	52	39	42
23	79	68	44	38
24	62	60	58	40
25	91	69	32	29
26	92	64	33	34
27	99	53	36	33
28	95	54	36	29
29	62	57	50	33
30	99	46	38	47
31	97	53	32	50
32	83	56	35	38
33	76	50	41	48
34	71	63	33	38
35	54	52	49	40
36	72	51	34	36
37	75	45	35	40
38	101	46	25	32
39	99	37	30	36
40	59	42	34	37
41	81	40	26	29
42	83	44	23	50
43	68	34	33	35
44	64	35	32	39
45	59	35	34	40
46	91	25	24	41
47	57	33	29	39
48	52	37	28	35
49	41	33	31	44
50	40	26	23	40
