Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	3
Problem-ID	67
no_item_types	20
no_items	1030
CONTAINER_DATA (l,w,h)	485	131	118
ITEMS_DATA:
Type	x	y	z	no_items
1	101	100	77	66
2	94	82	66	43
3	118	79	51	57
4	117	61	57	66
5	78	77	64	46
6	103	63	59	42
7	91	61	61	58
8	95	60	55	56
9	80	66	52	42
10	72	65	54	42
11	98	55	44	50
12	84	70	35	53
13	64	58	52	46
14	109	73	23	63
15	88	61	31	56
16	76	57	36	54
17	64	55	43	49
18	86	32	31	45
19	77	32	30	52
20	42	42	32	44
