Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	5
Problem-ID	100
no_item_types	50
no_items	1834
CONTAINER_DATA (l,w,h)	459	105	93
ITEMS_DATA:
Type	x	y	z	no_items
1	109	80	78	40
2	119	75	71	42
3	102	96	59	34
4	108	99	52	25
5	95	76	60	37
6	93	86	54	42
7	113	98	38	40
8	113	62	57	47
9	76	74	71	32
10	102	78	49	30
11	88	78	53	49
12	115	78	40	32
13	90	76	48	31
14	94	68	51	37
15	84	78	49	37
16	95	76	44	39
17	99	90	32	36
18	82	69	46	38
19	83	76	41	34
20	77	59	53	39
21	71	66	50	32
22	92	60	42	22
23	94	65	37	26
24	112	79	23	39
25	76	60	44	37
26	109	63	28	39
27	72	52	51	33
28	89	60	34	35
29	64	60	47	33
30	70	61	41	36
31	80	52	42	40
32	90	75	25	45
33	74	64	35	38
34	76	50	43	46
35	68	66	31	35
36	93	60	23	37
37	86	46	32	45
38	83	49	31	31
39	74	52	32	42
40	107	34	33	34
41	117	34	28	34
42	120	34	26	44
43	58	55	32	33
44	61	47	34	42
45	53	45	36	28
46	53	40	36	43
47	64	36	30	33
48	45	43	20	40
49	42	34	21	39
50	39	28	24	32
