Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	6
Problem-ID	90
no_item_types	399
no_items	1957
CONTAINER_DATA (l,w,h)	459	105	93
ITEMS_DATA:
Type	x	y	z	no_items
1	99	93	80	5
2	97	91	80	4
3	100	96	72	9
4	111	94	66	6
5	113	89	67	3
6	95	94	75	5
7	113	79	75	5
8	103	89	73	4
9	113	89	63	5
10	120	78	67	9
11	100	89	70	6
12	115	90	58	3
13	95	86	73	4
14	93	91	68	7
15	113	90	54	5
16	116	71	66	7
17	89	85	71	3
18	119	88	51	5
19	86	84	73	4
20	113	75	62	9
21	106	78	63	3
22	119	72	60	5
23	108	82	56	4
24	96	82	63	7
25	79	79	78	6
26	107	81	56	4
27	82	81	71	5
28	100	82	57	2
29	110	74	56	6
30	116	98	40	5
31	101	90	50	3
32	80	75	75	4
33	115	66	59	4
34	95	93	50	6
35	81	80	68	5
36	95	69	67	6
37	93	71	66	5
38	114	78	49	4
39	89	79	61	7
40	93	76	60	6
41	120	75	47	5
42	91	86	54	3
43	113	93	40	7
44	118	79	45	7
45	96	79	55	3
46	83	75	67	4
47	91	76	60	3
48	95	92	47	4
49	82	76	65	6
50	94	78	55	7
51	103	65	60	4
52	85	77	61	3
53	101	94	42	2
54	119	71	47	5
55	115	80	43	7
56	84	71	66	4
57	94	89	47	4
58	94	82	51	3
59	97	67	60	6
60	87	72	62	5
61	86	85	53	4
62	100	73	53	7
63	80	78	62	2
64	108	76	47	7
65	108	66	54	7
66	95	71	57	6
67	101	69	55	5
68	106	63	57	4
69	87	79	55	4
70	75	73	69	5
71	88	76	56	4
72	89	75	56	6
73	99	74	51	4
74	92	75	54	7
75	95	90	43	2
76	85	78	55	9
77	86	69	61	3
78	90	73	55	7
79	95	74	51	3
80	81	79	56	7
81	117	92	33	5
82	74	70	68	6
83	88	76	52	3
84	108	87	37	7
85	82	68	62	5
86	90	67	57	2
87	111	76	40	2
88	83	75	54	3
89	100	80	42	4
90	107	95	33	5
91	116	78	37	5
92	72	70	66	3
93	88	75	50	4
94	82	67	60	7
