Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	1
Problem-ID	115
no_item_types	70
no_items	1199
CONTAINER_DATA (l,w,h)	587	233	220
ITEMS_DATA:
Type	x	y	z	no_items
1	104	91	76	22
2	119	91	64	14
3	100	80	72	17
4	110	75	66	22
5	84	80	75	13
6	98	78	56	20
7	106	66	61	15
8	82	75	65	14
9	94	85	50	12
10	83	80	57	19
11	94	85	44	14
12	85	79	52	17
13	109	58	54	17
14	106	62	49	17
15	103	79	37	18
16	106	68	41	16
17	72	69	59	17
18	95	70	44	21
19	79	64	57	17
20	87	77	43	20
21	79	73	45	6
22	96	63	42	15
23	98	95	27	24
24	109	81	28	14
25	93	93	28	19
26	87	70	39	17
27	95	67	36	15
28	94	52	45	17
29	62	61	57	18
30	83	52	49	14
31	104	78	26	18
32	88	58	41	17
33	118	68	25	19
34	92	47	45	16
35	116	45	37	18
36	67	55	52	22
37	62	59	51	15
38	88	54	39	19
39	103	71	25	15
40	94	54	36	19
41	66	64	43	16
42	116	46	34	17
43	70	63	40	25
44	103	58	29	11
45	64	56	48	20
46	79	61	34	12
47	94	55	30	11
48	88	67	26	20
49	105	37	35	18
50	71	56	33	23
51	90	61	23	11
52	70	43	41	17
53	57	48	45	25
54	56	48	45	17
55	76	44	36	13
56	83	40	36	10
57	64	45	41	18
58	108	40	26	23
59	66	47	35	11
60	91	54	22	23
61	57	55	30	15
62	72	37	32	16
63	55	54	26	19
64	59	40	31	16
65	63	39	26	13
66	61	41	25	23
67	45	44	28	20
68	61	42	21	19
69	43	30	28	16
70	34	32	31	22
